_id,status,content_type,createdAt,updatedAt,__v,students,log
609c820062bf3ea603ef8d7a,1,search,2021-05-13 01:33:52.350,2021-05-13 01:33:52.350,0,,
609c821362bf3ea603ef8d7b,1,search,2021-05-13 01:34:11.644,2021-05-13 01:34:11.644,0,,
609c82137a0916221d3e02a1,1,search,2021-05-13 01:34:11.664,2021-05-13 01:34:11.664,0,,
609c8213b0a428210f5df50e,1,search,2021-05-13 01:34:11.666,2021-05-13 01:34:11.666,0,,
609c855858404120e03829e5,1,search,2021-05-13 01:48:08.308,2021-05-13 01:48:08.308,0,6098d6d460c9d01330ba6ea0,
609c85585436ed23b6c85553,1,search,2021-05-13 01:48:08.350,2021-05-13 01:48:08.350,0,6098d6d460c9d01330ba6ea0,
609c855862bf3ea603ef8d7d,1,search,2021-05-13 01:48:08.337,2021-05-13 01:48:08.337,0,6098d6d460c9d01330ba6ea0,
609c8a5b759b4720d1eda16d,1,search,2021-05-13 02:09:31.534,2021-05-13 02:09:31.534,0,6098d6d460c9d01330ba6ea0,
609c8a5bd5c7ff20b240a886,1,search,2021-05-13 02:09:31.532,2021-05-13 02:09:31.532,0,6098d6d460c9d01330ba6ea0,
609c8a5b580af920dfed490a,1,search,2021-05-13 02:09:31.544,2021-05-13 02:09:31.544,0,6098d6d460c9d01330ba6ea0,
609c8c9bdc5f85220998dc23,1,search,2021-05-13 02:19:07.872,2021-05-13 02:19:07.872,0,6098d70301c156105d56a587,
609c8c9b6d3ba12100e798e4,1,search,2021-05-13 02:19:07.867,2021-05-13 02:19:07.867,0,6098d70301c156105d56a587,
609c8c9b14dca82233ed08a5,1,search,2021-05-13 02:19:07.878,2021-05-13 02:19:07.878,0,6098d70301c156105d56a587,
609c8cbfd4924a2203113c05,1,enrolled course,2021-05-13 02:19:43.318,2021-05-13 02:19:43.318,0,6098d70301c156105d56a587,
609c8efad5c7ff20b240a88c,1,search,2021-05-13 02:29:14.261,2021-05-13 02:29:14.261,0,6098d6d460c9d01330ba6ea0,
609c8efad4924a2203113c06,1,search,2021-05-13 02:29:14.287,2021-05-13 02:29:14.287,0,6098d6d460c9d01330ba6ea0,
609c8efa49865223af437689,1,search,2021-05-13 02:29:14.280,2021-05-13 02:29:14.280,0,6098d6d460c9d01330ba6ea0,
609c8f1449865223af43768a,1,search,2021-05-13 02:29:40.995,2021-05-13 02:29:40.995,0,6098d6d460c9d01330ba6ea0,
609c8f16b4292520f5a3dc9c,1,search,2021-05-13 02:29:42.708,2021-05-13 02:29:42.708,0,6098d6d460c9d01330ba6ea0,
609c8f1658404120e03829e9,1,search,2021-05-13 02:29:42.710,2021-05-13 02:29:42.710,0,6098d6d460c9d01330ba6ea0,
609c8f165436ed23b6c8555e,1,search,2021-05-13 02:29:42.715,2021-05-13 02:29:42.715,0,6098d6d460c9d01330ba6ea0,
609c8fec7a0916221d3e02ac,1,search,2021-05-13 02:33:16.881,2021-05-13 02:33:16.881,0,,
609c8fed0cc1f12119531000,1,search,2021-05-13 02:33:17.036,2021-05-13 02:33:17.036,0,,
609c8fedfb46dc238dd0808d,1,search,2021-05-13 02:33:17.027,2021-05-13 02:33:17.027,0,,
609c9004ff44b03aae60c238,1,search,2021-05-13 02:33:40.617,2021-05-13 02:33:40.617,0,,
609c900462bf3ea603ef8d81,1,search,2021-05-13 02:33:40.618,2021-05-13 02:33:40.618,0,,
609c900414dca82233ed08a6,1,search,2021-05-13 02:33:40.632,2021-05-13 02:33:40.632,0,,
609c92a714dca82233ed08ac,1,search,2021-05-13 02:44:55.191,2021-05-13 02:44:55.191,0,,
609c92a70cc1f12119531001,1,search,2021-05-13 02:44:55.200,2021-05-13 02:44:55.200,0,,
609c92a7fb46dc238dd0808f,1,search,2021-05-13 02:44:55.196,2021-05-13 02:44:55.196,0,,
609c92c49fd21b23c349f3b2,1,search,2021-05-13 02:45:24.509,2021-05-13 02:45:24.509,0,609c92c32addc520e61d2f28,
609c92c41b20a621f761a5fc,1,search,2021-05-13 02:45:24.535,2021-05-13 02:45:24.535,0,609c92c32addc520e61d2f28,
609c92c44042a820d2dabe3f,1,search,2021-05-13 02:45:24.526,2021-05-13 02:45:24.526,0,609c92c32addc520e61d2f28,
609c92cb14dca82233ed08ad,1,enrolled course,2021-05-13 02:45:31.524,2021-05-13 02:45:31.524,0,609c92c32addc520e61d2f28,
609c933a6d3ba12100e798e9,1,search,2021-05-13 02:47:22.197,2021-05-13 02:47:22.197,0,6098d6d460c9d01330ba6ea0,
609c933acf3cb4223190d608,1,search,2021-05-13 02:47:22.207,2021-05-13 02:47:22.207,0,6098d6d460c9d01330ba6ea0,
609c933a548b71237e9e6bea,1,search,2021-05-13 02:47:22.205,2021-05-13 02:47:22.205,0,6098d6d460c9d01330ba6ea0,
609c93ab548b71237e9e6bec,1,search,2021-05-13 02:49:15.339,2021-05-13 02:49:15.339,0,609c92c32addc520e61d2f28,
609c93abcf3cb4223190d60a,1,search,2021-05-13 02:49:15.357,2021-05-13 02:49:15.357,0,609c92c32addc520e61d2f28,
609c93ab759b4720d1eda178,1,search,2021-05-13 02:49:15.362,2021-05-13 02:49:15.362,0,609c92c32addc520e61d2f28,
609c93b9f1da7321f5f9c3a0,1,search,2021-05-13 02:49:29.993,2021-05-13 02:49:29.993,0,609c92c32addc520e61d2f28,
609c93b962bf3ea603efac6f,1,search,2021-05-13 02:49:29.984,2021-05-13 02:49:29.984,0,609c92c32addc520e61d2f28,
609c93bab0a428210f5e1983,1,search,2021-05-13 02:49:30.003,2021-05-13 02:49:30.003,0,609c92c32addc520e61d2f28,
609c942db0a428210f5e1984,1,search,2021-05-13 02:51:25.562,2021-05-13 02:51:25.562,0,609c92c32addc520e61d2f28,
609c942df1da7321f5f9c3a1,1,search,2021-05-13 02:51:25.564,2021-05-13 02:51:25.564,0,609c92c32addc520e61d2f28,
609c942d49865223af437692,1,search,2021-05-13 02:51:25.567,2021-05-13 02:51:25.567,0,609c92c32addc520e61d2f28,
609c9445580af920dfed490f,1,subscribe to school,2021-05-13 02:51:49.204,2021-05-13 02:51:49.204,0,609c92c32addc520e61d2f28,
609c945977dc942215bd9ac1,1,search,2021-05-13 02:52:09.867,2021-05-13 02:52:09.867,0,609c92c32addc520e61d2f28,
609c945922aa5420dbc76c41,1,search,2021-05-13 02:52:09.863,2021-05-13 02:52:09.863,0,609c92c32addc520e61d2f28,
609c9459764931920e60d8a2,1,search,2021-05-13 02:52:09.867,2021-05-13 02:52:09.867,0,609c92c32addc520e61d2f28,
609c97b76d3ba12100e798ea,1,search,2021-05-13 03:06:31.104,2021-05-13 03:06:31.104,0,,
609c97b7548b71237e9e6bed,1,search,2021-05-13 03:06:31.099,2021-05-13 03:06:31.099,0,,
609c97b7fb46dc238dd08091,1,search,2021-05-13 03:06:31.101,2021-05-13 03:06:31.101,0,,
609c97d4764931920e60d8a3,1,search,2021-05-13 03:07:00.783,2021-05-13 03:07:00.783,0,,
609c97d458404120e03848da,1,search,2021-05-13 03:07:00.799,2021-05-13 03:07:00.799,0,,
609c97d4f1da7321f5f9c3a3,1,search,2021-05-13 03:07:00.794,2021-05-13 03:07:00.794,0,,
609c97dcdc5f852209992c0e,1,search,2021-05-13 03:07:08.498,2021-05-13 03:07:08.498,0,,
609c97dc80ebfe3fc7975bf7,1,search,2021-05-13 03:07:08.491,2021-05-13 03:07:08.491,0,,
609c97dc6d3ba12100e798eb,1,search,2021-05-13 03:07:08.517,2021-05-13 03:07:08.517,0,,
609c97e21b20a621f761a5fe,1,search,2021-05-13 03:07:14.403,2021-05-13 03:07:14.403,0,,
609c97e2d5c7ff20b240b959,1,search,2021-05-13 03:07:14.396,2021-05-13 03:07:14.396,0,,
609c97e2a3a9e320d7e34792,1,search,2021-05-13 03:07:14.464,2021-05-13 03:07:14.464,0,,
609c97fa62bf3ea603efac70,1,search,2021-05-13 03:07:38.674,2021-05-13 03:07:38.674,0,,
609c97fa14dca82233ed1865,1,search,2021-05-13 03:07:38.768,2021-05-13 03:07:38.768,0,,
609c97fafb46dc238dd08092,1,search,2021-05-13 03:07:38.837,2021-05-13 03:07:38.837,0,,
609c986e14dca82233ed1866,1,search,2021-05-13 03:09:34.635,2021-05-13 03:09:34.635,0,,
609c986e0cc1f12119531007,1,search,2021-05-13 03:09:34.764,2021-05-13 03:09:34.764,0,,
609c986e2addc520e61d2f2e,1,search,2021-05-13 03:09:34.768,2021-05-13 03:09:34.768,0,,
609c98949fd21b23c349f3b8,1,search,2021-05-13 03:10:12.254,2021-05-13 03:10:12.254,0,,
609c9894d4924a2203113c0a,1,search,2021-05-13 03:10:12.351,2021-05-13 03:10:12.351,0,,
609c98940da1ae20f6d49ce9,1,search,2021-05-13 03:10:12.347,2021-05-13 03:10:12.347,0,,
609c994e759b4720d1eda17b,1,search,2021-05-13 03:13:18.217,2021-05-13 03:13:18.217,0,,
609c994ecf3cb4223190d60c,1,search,2021-05-13 03:13:18.217,2021-05-13 03:13:18.217,0,,
609c994e4042a820d2dadc9b,1,search,2021-05-13 03:13:18.211,2021-05-13 03:13:18.211,0,,
609c9998580af920dfed4916,1,search,2021-05-13 03:14:32.076,2021-05-13 03:14:32.076,0,,
609c99985436ed23b6c85561,1,search,2021-05-13 03:14:32.072,2021-05-13 03:14:32.072,0,,
609c99980da1ae20f6d49ceb,1,search,2021-05-13 03:14:32.093,2021-05-13 03:14:32.093,0,,
609c99a062bf3ea603efac71,1,search,2021-05-13 03:14:40.043,2021-05-13 03:14:40.043,0,609a8bda0da1ae20f6d4535b,
609c99a0fb46dc238dd08093,1,search,2021-05-13 03:14:40.051,2021-05-13 03:14:40.051,0,609a8bda0da1ae20f6d4535b,
609c99a0dc5f852209992c11,1,search,2021-05-13 03:14:40.082,2021-05-13 03:14:40.082,0,609a8bda0da1ae20f6d4535b,
609c99adff44b03aae60c23f,1,search,2021-05-13 03:14:53.715,2021-05-13 03:14:53.715,0,609a8bda0da1ae20f6d4535b,
609c99ad0cc1f12119531009,1,search,2021-05-13 03:14:53.726,2021-05-13 03:14:53.726,0,609a8bda0da1ae20f6d4535b,
609c99ad62bf3ea603efac72,1,search,2021-05-13 03:14:53.719,2021-05-13 03:14:53.719,0,609a8bda0da1ae20f6d4535b,
609c99af548b71237e9e6bee,1,search,2021-05-13 03:14:55.862,2021-05-13 03:14:55.862,0,609a8bda0da1ae20f6d4535b,
609c99af2addc520e61d2f30,1,search,2021-05-13 03:14:55.865,2021-05-13 03:14:55.865,0,609a8bda0da1ae20f6d4535b,
609c99af1b20a621f761a5ff,1,search,2021-05-13 03:14:55.930,2021-05-13 03:14:55.930,0,609a8bda0da1ae20f6d4535b,
609c9a7c58404120e03848dc,1,search,2021-05-13 03:18:20.950,2021-05-13 03:18:20.950,0,6098d6d460c9d01330ba6ea0,
609c9a7c24353d239ecf06ec,1,search,2021-05-13 03:18:20.944,2021-05-13 03:18:20.944,0,6098d6d460c9d01330ba6ea0,
609c9a7cff44b03aae60c240,1,search,2021-05-13 03:18:20.948,2021-05-13 03:18:20.948,0,6098d6d460c9d01330ba6ea0,
609c9e54ff44b03aae60c241,1,search,2021-05-13 03:34:44.150,2021-05-13 03:34:44.150,0,6098d70301c156105d56a587,
609c9e54b0a428210f5e198e,1,search,2021-05-13 03:34:44.158,2021-05-13 03:34:44.158,0,6098d70301c156105d56a587,
609c9e5414dca82233ed1872,1,search,2021-05-13 03:34:44.162,2021-05-13 03:34:44.162,0,6098d70301c156105d56a587,
609c9e7e4042a820d2dadc9c,1,search,2021-05-13 03:35:26.751,2021-05-13 03:35:26.751,0,6098d70301c156105d56a587,
609c9e7ed4924a22031151b5,1,search,2021-05-13 03:35:26.771,2021-05-13 03:35:26.771,0,6098d70301c156105d56a587,
609c9e7e580af920dfed4919,1,search,2021-05-13 03:35:26.769,2021-05-13 03:35:26.769,0,6098d70301c156105d56a587,
609ca0196d3ba12100e798ef,1,search,2021-05-13 03:42:17.863,2021-05-13 03:42:17.863,0,609c92c32addc520e61d2f28,
609ca0190cc1f1211953100b,1,search,2021-05-13 03:42:17.866,2021-05-13 03:42:17.866,0,609c92c32addc520e61d2f28,
609ca01962bf3ea603efc0a0,1,search,2021-05-13 03:42:17.858,2021-05-13 03:42:17.858,0,609c92c32addc520e61d2f28,
609ca3c11b20a621f761a601,1,search,2021-05-13 03:57:53.176,2021-05-13 03:57:53.176,0,,
609ca3c1548b71237e9e6bf4,1,search,2021-05-13 03:57:53.180,2021-05-13 03:57:53.180,0,,
609ca3c16d3ba12100e798f3,1,search,2021-05-13 03:57:53.180,2021-05-13 03:57:53.180,0,,
609cb87da3a9e320d7e3572d,1,search,2021-05-13 05:26:21.271,2021-05-13 05:26:21.271,0,609a8bda0da1ae20f6d4535b,
609cb87d5436ed23b6c869d2,1,search,2021-05-13 05:26:21.322,2021-05-13 05:26:21.322,0,609a8bda0da1ae20f6d4535b,
609cb87db4292520f5a3eda9,1,search,2021-05-13 05:26:21.480,2021-05-13 05:26:21.480,0,609a8bda0da1ae20f6d4535b,
609cb8cb22aa5420dbc78fdd,1,search,2021-05-13 05:27:39.016,2021-05-13 05:27:39.016,0,609a8bda0da1ae20f6d4535b,
609cb8cb14dca82233ed1875,1,search,2021-05-13 05:27:39.342,2021-05-13 05:27:39.342,0,609a8bda0da1ae20f6d4535b,
609cc7d549865223af43888d,1,search,2021-05-13 06:31:49.425,2021-05-13 06:31:49.425,0,6098dab798a1111330b7623c,
609cc7d5f1da7321f5f9c3b5,1,search,2021-05-13 06:31:49.447,2021-05-13 06:31:49.447,0,6098dab798a1111330b7623c,
609cc7d57a0916221d3e2114,1,search,2021-05-13 06:31:49.451,2021-05-13 06:31:49.451,0,6098dab798a1111330b7623c,
609cd0820da1ae20f6d4a766,1,search,2021-05-13 07:08:50.347,2021-05-13 07:08:50.347,0,6095728f83c32a0468b97de0,
609cd0826d3ba12100e79ea5,1,search,2021-05-13 07:08:50.423,2021-05-13 07:08:50.423,0,6095728f83c32a0468b97de0,
609cd0829fd21b23c34a024f,1,search,2021-05-13 07:08:50.429,2021-05-13 07:08:50.429,0,6095728f83c32a0468b97de0,
609cd0f1cf3cb4223190e44b,1,search,2021-05-13 07:10:41.866,2021-05-13 07:10:41.866,0,,
609cd0f16d3ba12100e79ea7,1,search,2021-05-13 07:10:41.871,2021-05-13 07:10:41.871,0,,
609cd0f14042a820d2dae443,1,search,2021-05-13 07:10:41.857,2021-05-13 07:10:41.857,0,,
609cd102759b4720d1edd035,1,search,2021-05-13 07:10:58.782,2021-05-13 07:10:58.782,0,609cd1010cc1f1211953101c,
609cd10214dca82233ed1885,1,search,2021-05-13 07:10:58.787,2021-05-13 07:10:58.787,0,609cd1010cc1f1211953101c,
609cd1021b20a621f761b5be,1,search,2021-05-13 07:10:58.788,2021-05-13 07:10:58.788,0,609cd1010cc1f1211953101c,
609cd10e14dca82233ed1886,1,search,2021-05-13 07:11:10.060,2021-05-13 07:11:10.060,0,609cd1010cc1f1211953101c,
609cd10e759b4720d1edd036,1,search,2021-05-13 07:11:10.063,2021-05-13 07:11:10.063,0,609cd1010cc1f1211953101c,
609cd10eff44b03aae60d156,1,search,2021-05-13 07:11:10.077,2021-05-13 07:11:10.077,0,609cd1010cc1f1211953101c,
609cd11e764931920e60f63d,1,search,2021-05-13 07:11:26.219,2021-05-13 07:11:26.219,0,609cd1010cc1f1211953101c,
609cd11ef1da7321f5f9ce23,1,search,2021-05-13 07:11:26.232,2021-05-13 07:11:26.232,0,609cd1010cc1f1211953101c,
609cd11e0cc1f12119531020,1,search,2021-05-13 07:11:26.244,2021-05-13 07:11:26.244,0,609cd1010cc1f1211953101c,
609cd24749865223af43979b,1,enrolled course,2021-05-13 07:16:23.068,2021-05-13 07:16:23.068,0,609cd1010cc1f1211953101c,
609cd7c8a3a9e320d7e365af,1,search,2021-05-13 07:39:52.944,2021-05-13 07:39:52.944,0,609cd1010cc1f1211953101c,
609cd7c99fd21b23c34a11e9,1,search,2021-05-13 07:39:53.095,2021-05-13 07:39:53.095,0,609cd1010cc1f1211953101c,
609cd7d40da1ae20f6d4b659,1,search,2021-05-13 07:40:04.151,2021-05-13 07:40:04.151,0,609cd1010cc1f1211953101c,
609cd7d4f1da7321f5f9dd22,1,search,2021-05-13 07:40:04.176,2021-05-13 07:40:04.176,0,609cd1010cc1f1211953101c,
609cd7d49b82003abf24d76a,1,search,2021-05-13 07:40:04.183,2021-05-13 07:40:04.183,0,609cd1010cc1f1211953101c,
609cd7dbf1da7321f5f9dd23,1,enrolled course,2021-05-13 07:40:11.740,2021-05-13 07:40:11.740,0,609cd1010cc1f1211953101c,
609cd818a3a9e320d7e365b0,1,search,2021-05-13 07:41:12.475,2021-05-13 07:41:12.475,0,609cd1010cc1f1211953101c,
609cd8184042a820d2dae44c,1,search,2021-05-13 07:41:12.471,2021-05-13 07:41:12.471,0,609cd1010cc1f1211953101c,
609cd818548b71237e9e7a7e,1,search,2021-05-13 07:41:12.550,2021-05-13 07:41:12.550,0,609cd1010cc1f1211953101c,
609cdec5dc5f852209998011,1,search,2021-05-13 08:09:41.454,2021-05-13 08:09:41.454,0,,
609cdec52addc520e61d61d1,1,search,2021-05-13 08:09:41.495,2021-05-13 08:09:41.495,0,,
609cdec5ff44b03aae60d163,1,search,2021-05-13 08:09:41.504,2021-05-13 08:09:41.504,0,,
609cdf630da1ae20f6d4b663,1,search,2021-05-13 08:12:19.589,2021-05-13 08:12:19.589,0,6098d8a0a33c5c13108d8ee0,
609cdf6358404120e0387f26,1,search,2021-05-13 08:12:19.778,2021-05-13 08:12:19.778,0,6098d8a0a33c5c13108d8ee0,
609cdf635436ed23b6c87199,1,search,2021-05-13 08:12:19.792,2021-05-13 08:12:19.792,0,6098d8a0a33c5c13108d8ee0,
609ce11a7a0916221d3e212c,1,search,2021-05-13 08:19:38.731,2021-05-13 08:19:38.731,0,,
609ce11a49865223af43a69f,1,search,2021-05-13 08:19:38.734,2021-05-13 08:19:38.734,0,,
609ce11ab0a428210f5e3d31,1,search,2021-05-13 08:19:38.739,2021-05-13 08:19:38.739,0,,
609ce1cf2addc520e61d7519,1,search,2021-05-13 08:22:39.154,2021-05-13 08:22:39.154,0,,
609ce1cfdc5f852209998013,1,search,2021-05-13 08:22:39.158,2021-05-13 08:22:39.158,0,,
609ce1cfa3a9e320d7e37602,1,search,2021-05-13 08:22:39.173,2021-05-13 08:22:39.173,0,,
609ce202d4924a220311723c,1,search,2021-05-13 08:23:30.196,2021-05-13 08:23:30.196,0,,
609ce20c7a0916221d3e212f,1,search,2021-05-13 08:23:40.657,2021-05-13 08:23:40.657,0,,
609ce4782addc520e61d751c,1,search,2021-05-13 08:34:00.823,2021-05-13 08:34:00.823,0,,
609ce47814dca82233ed3ee1,1,search,2021-05-13 08:34:00.835,2021-05-13 08:34:00.835,0,,
609ce8c077dc942215bdd92d,1,search,2021-05-13 08:52:16.483,2021-05-13 08:52:16.483,0,,
609ce8c0764931920e6112e4,1,search,2021-05-13 08:52:16.471,2021-05-13 08:52:16.471,0,,
609ce96cb4292520f5a41d84,1,search,2021-05-13 08:55:08.504,2021-05-13 08:55:08.504,0,,
609ce96c7a0916221d3e2134,1,search,2021-05-13 08:55:08.508,2021-05-13 08:55:08.508,0,,
609ce96cff44b03aae60d169,1,search,2021-05-13 08:55:08.514,2021-05-13 08:55:08.514,0,,
609ce97677dc942215bdd92e,1,search,2021-05-13 08:55:18.632,2021-05-13 08:55:18.632,0,609ce9424042a820d2db051e,
609ce9775436ed23b6c88e4c,1,search,2021-05-13 08:55:19.086,2021-05-13 08:55:19.086,0,609ce9424042a820d2db051e,
609ce98377dc942215bdd92f,1,search,2021-05-13 08:55:31.441,2021-05-13 08:55:31.441,0,,
609ce983a3a9e320d7e395a3,1,search,2021-05-13 08:55:31.443,2021-05-13 08:55:31.443,0,,
609ce983580af920dfed581e,1,search,2021-05-13 08:55:31.457,2021-05-13 08:55:31.457,0,,
609cea265436ed23b6c88e53,1,search,2021-05-13 08:58:14.092,2021-05-13 08:58:14.092,0,609ce9424042a820d2db051e,
609cea267a0916221d3e2135,1,search,2021-05-13 08:58:14.752,2021-05-13 08:58:14.752,0,609ce9424042a820d2db051e,
609cead15436ed23b6c88e55,1,search,2021-05-13 09:01:05.907,2021-05-13 09:01:05.907,0,609ce9424042a820d2db051e,
609ceb1e0da1ae20f6d4b66f,1,search,2021-05-13 09:02:22.083,2021-05-13 09:02:22.083,0,609ce9424042a820d2db051e,
609ceb1e1b20a621f761f7e2,1,search,2021-05-13 09:02:22.104,2021-05-13 09:02:22.104,0,609ce9424042a820d2db051e,
609ceb1f5436ed23b6c88e56,1,search,2021-05-13 09:02:23.974,2021-05-13 09:02:23.974,0,609ce9424042a820d2db051e,
609ceb966d3ba12100e7fcea,1,search,2021-05-13 09:04:22.813,2021-05-13 09:04:22.813,0,,
609ceb969b82003abf251ffe,1,search,2021-05-13 09:04:22.809,2021-05-13 09:04:22.809,0,,
609ceb96764931920e6112ec,1,search,2021-05-13 09:04:22.802,2021-05-13 09:04:22.802,0,,
609cebedff44b03aae60d16a,1,search,2021-05-13 09:05:49.770,2021-05-13 09:05:49.770,0,609ce9424042a820d2db051e,
609cebf3f1da7321f5f9fc17,1,search,2021-05-13 09:05:55.294,2021-05-13 09:05:55.294,0,609ce9424042a820d2db051e,
609cec06dc5f85220999801c,1,enrolled course,2021-05-13 09:06:14.403,2021-05-13 09:06:14.403,0,609ce9424042a820d2db051e,
609cec9022aa5420dbc79012,1,search,2021-05-13 09:08:32.549,2021-05-13 09:08:32.549,0,609ce9424042a820d2db051e,
609cec90b4292520f5a41d86,1,search,2021-05-13 09:08:32.576,2021-05-13 09:08:32.576,0,609ce9424042a820d2db051e,
609cecd61b20a621f761f7e3,1,search,2021-05-13 09:09:42.114,2021-05-13 09:09:42.114,0,609a5468f1da7321f5f94d55,
609cecd6a3a9e320d7e395a4,1,search,2021-05-13 09:09:42.350,2021-05-13 09:09:42.350,0,609a5468f1da7321f5f94d55,
609cecd8580af920dfed5823,1,search,2021-05-13 09:09:44.128,2021-05-13 09:09:44.128,0,609a5468f1da7321f5f94d55,
609cf3eab0a428210f5e4bcd,1,search,2021-05-13 09:39:54.538,2021-05-13 09:39:54.538,0,,
609cf3ea14dca82233ed5c94,1,search,2021-05-13 09:39:54.548,2021-05-13 09:39:54.548,0,,
609cf3ea0cc1f121195362fc,1,search,2021-05-13 09:39:54.555,2021-05-13 09:39:54.555,0,,
609cf88b2addc520e61d7528,1,search,2021-05-13 09:59:39.604,2021-05-13 09:59:39.604,0,,
609cf88bdc5f85220999c537,1,search,2021-05-13 09:59:39.616,2021-05-13 09:59:39.616,0,,
609cf88b14dca82233ed5c9a,1,search,2021-05-13 09:59:39.624,2021-05-13 09:59:39.624,0,,
609cf88d6d3ba12100e8098d,1,search,2021-05-13 09:59:41.085,2021-05-13 09:59:41.085,0,6095728f83c32a0468b97de0,
609cf88dfb46dc238dd0b39f,1,search,2021-05-13 09:59:41.083,2021-05-13 09:59:41.083,0,6095728f83c32a0468b97de0,
609cf88d22aa5420dbc7fda1,1,search,2021-05-13 09:59:41.093,2021-05-13 09:59:41.093,0,6095728f83c32a0468b97de0,
609d186377dc942215bdd93c,1,search,2021-05-13 12:15:31.836,2021-05-13 12:15:31.836,0,,
609d1863580af920dfed5831,1,search,2021-05-13 12:15:31.834,2021-05-13 12:15:31.834,0,,
609d186324353d239ecf6066,1,search,2021-05-13 12:15:31.894,2021-05-13 12:15:31.894,0,,
609d1eaacf3cb422319143bc,1,search,2021-05-13 12:42:18.381,2021-05-13 12:42:18.381,0,,
609d1eaa759b4720d1edd5e4,1,search,2021-05-13 12:42:18.396,2021-05-13 12:42:18.396,0,,
609d1eaaa3a9e320d7e395ba,1,search,2021-05-13 12:42:18.397,2021-05-13 12:42:18.397,0,,
609d1f62d5c7ff20b240dd73,1,search,2021-05-13 12:45:22.808,2021-05-13 12:45:22.808,0,609a5468f1da7321f5f94d55,
609d1f621b20a621f761f7f2,1,search,2021-05-13 12:45:22.830,2021-05-13 12:45:22.830,0,609a5468f1da7321f5f94d55,
609d1f63580af920dfed5832,1,search,2021-05-13 12:45:23.072,2021-05-13 12:45:23.072,0,609a5468f1da7321f5f94d55,
609d1f769b82003abf253ffc,1,search,2021-05-13 12:45:42.177,2021-05-13 12:45:42.177,0,,
609d1f76764931920e6126e6,1,search,2021-05-13 12:45:42.341,2021-05-13 12:45:42.341,0,,
609d1f842addc520e61d7d2c,1,search,2021-05-13 12:45:56.555,2021-05-13 12:45:56.555,0,,
609d1f9a77dc942215bdd93e,1,enrolled course,2021-05-13 12:46:18.718,2021-05-13 12:46:18.718,0,609a5468f1da7321f5f94d55,
609d1ffffb46dc238dd0b3a5,1,enrolled course,2021-05-13 12:47:59.207,2021-05-13 12:47:59.207,0,6098d8a0a33c5c13108d8ee0,
609d208d6d3ba12100e80db5,1,search,2021-05-13 12:50:21.415,2021-05-13 12:50:21.415,0,6098d8a0a33c5c13108d8ee0,
609d208db0a428210f5e4bd4,1,search,2021-05-13 12:50:21.419,2021-05-13 12:50:21.419,0,6098d8a0a33c5c13108d8ee0,
609d208d22aa5420dbc7fdb2,1,search,2021-05-13 12:50:21.408,2021-05-13 12:50:21.408,0,6098d8a0a33c5c13108d8ee0,
609d265f6d3ba12100e80db6,1,search,2021-05-13 13:15:11.017,2021-05-13 13:15:11.017,0,,
609d265ffb46dc238dd0b3a6,1,search,2021-05-13 13:15:11.024,2021-05-13 13:15:11.024,0,,
609d265f49865223af43da0e,1,search,2021-05-13 13:15:11.025,2021-05-13 13:15:11.025,0,,
609d2677f1da7321f5fa1147,1,enrolled course,2021-05-13 13:15:35.871,2021-05-13 13:15:35.871,0,6098d8a0a33c5c13108d8ee0,
609d26d822aa5420dbc7fdb4,1,search,2021-05-13 13:17:12.659,2021-05-13 13:17:12.659,0,6098d8a0a33c5c13108d8ee0,
609d26d8fb46dc238dd0b3a7,1,search,2021-05-13 13:17:12.679,2021-05-13 13:17:12.679,0,6098d8a0a33c5c13108d8ee0,
609d26dd548b71237e9ea198,1,search,2021-05-13 13:17:17.049,2021-05-13 13:17:17.049,0,6098d8a0a33c5c13108d8ee0,
609d26dd62bf3ea603efd2be,1,search,2021-05-13 13:17:17.107,2021-05-13 13:17:17.107,0,6098d8a0a33c5c13108d8ee0,
609d26e077dc942215bdd940,1,search,2021-05-13 13:17:20.010,2021-05-13 13:17:20.010,0,6098d8a0a33c5c13108d8ee0,
609d26e0b4292520f5a42dd7,1,search,2021-05-13 13:17:20.022,2021-05-13 13:17:20.022,0,6098d8a0a33c5c13108d8ee0,
609d26e3fb46dc238dd0b3a8,1,search,2021-05-13 13:17:23.388,2021-05-13 13:17:23.388,0,6098d8a0a33c5c13108d8ee0,
609d26e322aa5420dbc7fdb5,1,search,2021-05-13 13:17:23.381,2021-05-13 13:17:23.381,0,6098d8a0a33c5c13108d8ee0,
609dddc714dca82233ed6bed,1,search,2021-05-14 02:17:43.850,2021-05-14 02:17:43.850,0,,
609dddc70cc1f12119538194,1,search,2021-05-14 02:17:43.851,2021-05-14 02:17:43.851,0,,
609dddc74042a820d2db3be6,1,search,2021-05-14 02:17:43.839,2021-05-14 02:17:43.839,0,,
609dddf9d5c7ff20b240dd7e,1,search,2021-05-14 02:18:33.677,2021-05-14 02:18:33.677,0,,
609dddf977dc942215bdd94c,1,search,2021-05-14 02:18:33.696,2021-05-14 02:18:33.696,0,,
609dddf9106a1dc3874919d4,1,search,2021-05-14 02:18:33.706,2021-05-14 02:18:33.706,0,,
609dde0f62bf3ea603efd2c6,1,search,2021-05-14 02:18:55.087,2021-05-14 02:18:55.087,0,6098d70301c156105d56a587,
