_id,list_no,districts,name,city_provinces,__v,createdAt,updatedAt,reference,status
60389ae534bbe619983caf59,117,203,អនុ.ចំការសំរោង,2,0,2021-02-26 06:53:25.807,2021-02-26 06:53:25.807,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983caefe,26,104,វិ.រហាល,1,0,2021-02-26 06:53:25.801,2021-02-26 06:53:25.801,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983caf09,37,105,អនុ.សូភី,1,0,2021-02-26 06:53:25.802,2021-02-26 06:53:25.802,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983caf2e,74,108,អនុ.ប្រាសាទភាស,1,0,2021-02-26 06:53:25.804,2021-02-26 06:53:25.804,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983caf38,84,109,អនុ.ខ្ជាយ,1,0,2021-02-26 06:53:25.805,2021-02-26 06:53:25.805,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cafc3,223,302,វិ.ហស.ចំការលើ,3,0,2021-02-26 06:53:25.816,2021-02-26 06:53:25.816,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb004,288,313,វិ. ស្រេងគីម,3,0,2021-02-26 06:53:25.820,2021-02-26 06:53:25.820,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983caf20,60,107,វិ.ថ្មពួក,1,0,2021-02-26 06:53:25.803,2021-02-26 06:53:25.803,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb015,305,314,វិ.ហេងសំរិនឬស្សីស្រុក,3,0,2021-02-26 06:53:25.821,2021-02-26 06:53:25.821,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983caffd,281,308,វិ.ក្រុមព្រះមហាលាភ,3,0,2021-02-26 06:53:25.820,2021-02-26 06:53:25.820,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cafb2,206,214,អនុ.ទួលគគីរ,2,0,2021-02-26 06:53:25.814,2021-02-26 06:53:25.814,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cafc6,226,302,អនុ.តាប្រុក,3,0,2021-02-26 06:53:25.816,2021-02-26 06:53:25.816,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cafeb,263,306,អនុ. ថ្មគោល,3,0,2021-02-26 06:53:25.819,2021-02-26 06:53:25.819,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb011,301,313,អនុ. សូសែន្យ,3,0,2021-02-26 06:53:25.821,2021-02-26 06:53:25.821,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb019,309,314,វិ.ហស.មានជ័យ,3,0,2021-02-26 06:53:25.821,2021-02-26 06:53:25.821,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983caf5c,120,204,វិ.បវេល,2,0,2021-02-26 06:53:25.808,2021-02-26 06:53:25.808,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb01b,311,314,អនុ. បារាយណ៏,3,0,2021-02-26 06:53:25.821,2021-02-26 06:53:25.821,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cafa8,196,213,វិ.គាស់ក្រឡ,2,0,2021-02-26 06:53:25.814,2021-02-26 06:53:25.814,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983caf31,77,108,អនុ.តេជោមានឬទ្ធិ,1,0,2021-02-26 06:53:25.805,2021-02-26 06:53:25.805,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983caf76,146,206,អនុ.ម្រះព្រៅ,2,0,2021-02-26 06:53:25.810,2021-02-26 06:53:25.810,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb014,304,314,វិ. ស្រីសន្ឋរ,3,0,2021-02-26 06:53:25.821,2021-02-26 06:53:25.821,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cafdf,251,306,វិ. តាមាង,3,0,2021-02-26 06:53:25.818,2021-02-26 06:53:25.818,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb063,383,406,អនុ. គ្រួស,4,0,2021-02-26 06:53:25.828,2021-02-26 06:53:25.828,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb04f,363,404,អនុ.ផ្លូវទូក,4,0,2021-02-26 06:53:25.827,2021-02-26 06:53:25.827,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb062,382,406,អនុ. ស្វាយជ្រំ,4,0,2021-02-26 06:53:25.828,2021-02-26 06:53:25.828,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb04d,361,404,អនុ. សំរោងសែន,4,0,2021-02-26 06:53:25.827,2021-02-26 06:53:25.827,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb08c,424,501,អនុ.អង្គនាល,5,0,2021-02-26 06:53:25.830,2021-02-26 06:53:25.830,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb1c6,738,803,អនុ.កោះឧកញ៉ាតី,8,0,2021-02-26 06:53:25.842,2021-02-26 06:53:25.842,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb0d5,497,507,អនុ. ទំព័រមាស,5,0,2021-02-26 06:53:25.833,2021-02-26 06:53:25.833,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb120,572,606,អនុ.ហស. ទំរីង,6,0,2021-02-26 06:53:25.836,2021-02-26 06:53:25.836,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb17d,665,706,អនុ.អង្គជុំត្រពាំងឈូក,7,0,2021-02-26 06:53:25.839,2021-02-26 06:53:25.839,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb07c,408,408,អនុ. ខ្លុងពពក,4,0,2021-02-26 06:53:25.829,2021-02-26 06:53:25.829,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb0a9,453,505,វិ. ឧដុង្គ,5,0,2021-02-26 06:53:25.831,2021-02-26 06:53:25.831,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb0b6,466,505,អនុ. សង្គមសិក្សា,5,0,2021-02-26 06:53:25.832,2021-02-26 06:53:25.832,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb138,596,608,អនុ. បេង,6,0,2021-02-26 06:53:25.837,2021-02-26 06:53:25.837,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983caf39,85,201,វិ.ហ៊ុនសែនភ្នំសំពៅ,2,0,2021-02-26 06:53:25.805,2021-02-26 06:53:25.805,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983caf90,172,212,អនុ.ត្រាង,2,0,2021-02-26 06:53:25.812,2021-02-26 06:53:25.812,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb009,293,313,អនុ. ថ្មពូន,3,0,2021-02-26 06:53:25.820,2021-02-26 06:53:25.820,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb01f,315,314,អនុ. ផ្ទះកណ្តាល,3,0,2021-02-26 06:53:25.821,2021-02-26 06:53:25.821,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983caf2b,71,108,អនុ.តាបែន,1,0,2021-02-26 06:53:25.804,2021-02-26 06:53:25.804,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cafb6,210,301,វិ.សមតជហស.បាធាយ,3,0,2021-02-26 06:53:25.815,2021-02-26 06:53:25.815,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cafac,200,213,អនុ.ឆ្មាល់មាន់,2,0,2021-02-26 06:53:25.814,2021-02-26 06:53:25.814,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983caf29,69,108,វិ.ផ្គាំ,1,0,2021-02-26 06:53:25.804,2021-02-26 06:53:25.804,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983caee9,5,102,វិ.ហស.សំបួរ,1,0,2021-02-26 06:53:25.799,2021-02-26 06:53:25.799,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983caf5d,121,204,វិ.ល្វា,2,0,2021-02-26 06:53:25.808,2021-02-26 06:53:25.808,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983caf32,78,109,វិ.ម៉ាឡៃ,1,0,2021-02-26 06:53:25.805,2021-02-26 06:53:25.805,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cafa9,197,213,អនុ.ធិបតី,2,0,2021-02-26 06:53:25.814,2021-02-26 06:53:25.814,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cafbb,215,301,អនុ. ច្បារអំពៅ,3,0,2021-02-26 06:53:25.816,2021-02-26 06:53:25.816,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983caf04,32,104,អនុ.ប្រាសាទ,1,0,2021-02-26 06:53:25.801,2021-02-26 06:53:25.801,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983caf1a,54,106,អនុ.ទឹកថ្លា,1,0,2021-02-26 06:53:25.803,2021-02-26 06:53:25.803,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb051,365,405,វិ.ជាស៊ីមកំពង់ត្រឡាច,4,0,2021-02-26 06:53:25.827,2021-02-26 06:53:25.827,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb057,371,405,អនុ.វត្តអំពិលទឹក,4,0,2021-02-26 06:53:25.827,2021-02-26 06:53:25.827,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb070,396,407,អនុ. ខ្នារឆ្មារ,4,0,2021-02-26 06:53:25.829,2021-02-26 06:53:25.829,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb135,593,608,អនុ.ហស.ឈូកជីព្រះ,6,0,2021-02-26 06:53:25.837,2021-02-26 06:53:25.837,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb1dd,761,805,អនុ. ព្រែតតូច,8,0,2021-02-26 06:53:25.843,2021-02-26 06:53:25.843,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb0c1,477,506,អនុ. គិរីវន្ត,5,0,2021-02-26 06:53:25.832,2021-02-26 06:53:25.832,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb07e,410,408,អនុ. ក្តុល,4,0,2021-02-26 06:53:25.829,2021-02-26 06:53:25.829,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb0e2,510,609,អនុ.គ្រើលអណ្តូងពោធិ៍,6,0,2021-02-26 06:53:25.834,2021-02-26 06:53:25.834,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb104,544,603,អនុ. តេជោមាស,6,0,2021-02-26 06:53:25.835,2021-02-26 06:53:25.835,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb08f,427,502,អនុ.ទីរួមខេត្ត,5,0,2021-02-26 06:53:25.830,2021-02-26 06:53:25.830,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb001,285,308,អនុ. ល្វេ,3,0,2021-02-26 06:53:25.820,2021-02-26 06:53:25.820,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983caf8d,169,212,អនុ.តាសែន,2,0,2021-02-26 06:53:25.812,2021-02-26 06:53:25.812,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983caf73,143,206,អនុ.កកោះ,2,0,2021-02-26 06:53:25.810,2021-02-26 06:53:25.810,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983caf18,52,106,វិ.ហស.ខ្លាកូន,1,0,2021-02-26 06:53:25.803,2021-02-26 06:53:25.803,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983caf8a,166,208,អនុ.ស្វាយស,2,0,2021-02-26 06:53:25.812,2021-02-26 06:53:25.812,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983caf5b,119,203,អនុ.អនុវត្តន៍,2,0,2021-02-26 06:53:25.808,2021-02-26 06:53:25.808,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983caf70,140,206,អនុ.មោងឬស្សី,2,0,2021-02-26 06:53:25.810,2021-02-26 06:53:25.810,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983caf8c,168,212,វិ.កំរៀង,2,0,2021-02-26 06:53:25.812,2021-02-26 06:53:25.812,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983caf1d,57,106,អនុ.អង្គារបុស្ប,1,0,2021-02-26 06:53:25.803,2021-02-26 06:53:25.803,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cafd6,242,303,អនុ.សូទិព្វ,3,0,2021-02-26 06:53:25.818,2021-02-26 06:53:25.818,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983caf0f,43,110,វិ.ទួលប្រាសាទ,1,0,2021-02-26 06:53:25.802,2021-02-26 06:53:25.802,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983caf2c,72,108,អនុ.ខ្វាវលិច,1,0,2021-02-26 06:53:25.804,2021-02-26 06:53:25.804,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983caf58,116,203,អនុ.វត្តគរ,2,0,2021-02-26 06:53:25.807,2021-02-26 06:53:25.807,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cafe0,252,306,វិ.ឈីនលានហានជ័យ,3,0,2021-02-26 06:53:25.818,2021-02-26 06:53:25.818,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983caf6a,134,205,អនុ.កោះជីវាំង,2,0,2021-02-26 06:53:25.809,2021-02-26 06:53:25.809,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb046,354,404,វិ.ហស.កំពង់លែង,4,0,2021-02-26 06:53:25.827,2021-02-26 06:53:25.827,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb139,597,608,អនុ. សំបូរ,6,0,2021-02-26 06:53:25.837,2021-02-26 06:53:25.837,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb076,402,408,វិ.ហស.ទួលខ្ពស់,4,0,2021-02-26 06:53:25.829,2021-02-26 06:53:25.829,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb122,574,606,អនុ. ពោធិរោង,6,0,2021-02-26 06:53:25.836,2021-02-26 06:53:25.836,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cafb9,213,301,វិ.ហោណាំហុងព្រៃញា,3,0,2021-02-26 06:53:25.816,2021-02-26 06:53:25.816,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cafc2,222,302,វិ.បន.ហស.ស្ពឺ,3,0,2021-02-26 06:53:25.816,2021-02-26 06:53:25.816,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983caee7,3,102,វិ.ភ្នំធំ,1,0,2021-02-26 06:53:25.799,2021-02-26 06:53:25.799,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cafb3,207,214,អនុ.មេសានយ៉ុងហូបាសាក់,2,0,2021-02-26 06:53:25.814,2021-02-26 06:53:25.814,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983caf40,92,201,អនុ.ចែងមានជ័យ,2,0,2021-02-26 06:53:25.805,2021-02-26 06:53:25.805,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983caf5e,122,204,អនុ.ខ្នាចរមាស,2,0,2021-02-26 06:53:25.808,2021-02-26 06:53:25.808,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cafcf,235,303,អនុ. សាមគ្គីរង្សី,3,0,2021-02-26 06:53:25.817,2021-02-26 06:53:25.817,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983caf16,50,106,វិ.សម្តេចឪ,1,0,2021-02-26 06:53:25.802,2021-02-26 06:53:25.802,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cafdd,249,305,អនុ. ទួលថ្ម,3,0,2021-02-26 06:53:25.818,2021-02-26 06:53:25.818,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983caef4,16,103,វិ.ភ្នំស្រុក,1,0,2021-02-26 06:53:25.800,2021-02-26 06:53:25.800,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb01a,310,314,អនុ. ហស. ទូរ៉ី,3,0,2021-02-26 06:53:25.821,2021-02-26 06:53:25.821,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983caf78,148,206,អនុ.តាណាក,2,0,2021-02-26 06:53:25.810,2021-02-26 06:53:25.810,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983caefb,23,104,វិ.ជប់វារី,1,0,2021-02-26 06:53:25.801,2021-02-26 06:53:25.801,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983caf41,93,201,អនុ.គិរីសិលាកែវ,2,0,2021-02-26 06:53:25.806,2021-02-26 06:53:25.806,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983caf7e,154,207,អនុ.ព្រៃអំពរ,2,0,2021-02-26 06:53:25.811,2021-02-26 06:53:25.811,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cafaf,203,214,វិ.រុក្ខគិរី,2,0,2021-02-26 06:53:25.814,2021-02-26 06:53:25.814,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cafbd,217,301,អនុ. ជាលា,3,0,2021-02-26 06:53:25.816,2021-02-26 06:53:25.816,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983caf06,34,105,វិ.យាងដង្គុំ,1,0,2021-02-26 06:53:25.802,2021-02-26 06:53:25.802,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983caf6e,138,206,វិ.មោងឬស្សី,2,0,2021-02-26 06:53:25.810,2021-02-26 06:53:25.810,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cafad,201,213,អនុ.ព្រះផុស,2,0,2021-02-26 06:53:25.814,2021-02-26 06:53:25.814,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983caf2d,73,108,អនុ.តាផូ,1,0,2021-02-26 06:53:25.804,2021-02-26 06:53:25.804,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983caf7d,153,207,អនុ.មេត្តាករុណា,2,0,2021-02-26 06:53:25.811,2021-02-26 06:53:25.811,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983caf80,156,208,វិ.អន្លង់វិល,2,0,2021-02-26 06:53:25.811,2021-02-26 06:53:25.811,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb02e,330,315,អនុ.ទួលព្រះឃ្លាំង,3,0,2021-02-26 06:53:25.825,2021-02-26 06:53:25.825,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb033,335,401,វិ. បរិបូរណ៌ត្បូង,4,0,2021-02-26 06:53:25.825,2021-02-26 06:53:25.825,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb036,338,401,អនុ. រវៀងជុំ,4,0,2021-02-26 06:53:25.826,2021-02-26 06:53:25.826,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb03a,342,401,អនុ. ចក,4,0,2021-02-26 06:53:25.826,2021-02-26 06:53:25.826,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb10c,552,604,អនុ. ដូង,6,0,2021-02-26 06:53:25.835,2021-02-26 06:53:25.835,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb0fc,536,602,អនុ. កប់ថ្លុក,6,0,2021-02-26 06:53:25.835,2021-02-26 06:53:25.835,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb158,628,702,អនុ. កោះវាំង,7,0,2021-02-26 06:53:25.838,2021-02-26 06:53:25.838,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb1bc,728,803,វិ.ហស.រ៉ូតាខ្សាច់កណ្តាល,8,0,2021-02-26 06:53:25.842,2021-02-26 06:53:25.842,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb0d2,494,507,អនុ. អូរគគីរ,5,0,2021-02-26 06:53:25.833,2021-02-26 06:53:25.833,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb0dc,504,508,អនុ. ទ័ពមាន,5,0,2021-02-26 06:53:25.833,2021-02-26 06:53:25.833,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb17e,666,706,អនុ.កំពូលមាស,7,0,2021-02-26 06:53:25.839,2021-02-26 06:53:25.839,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb06c,392,407,អនុ. ផ្សារត្រាច,4,0,2021-02-26 06:53:25.829,2021-02-26 06:53:25.829,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb112,558,605,វិ. កំពង់ឈើទាល,6,0,2021-02-26 06:53:25.836,2021-02-26 06:53:25.836,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb1da,758,805,វិ.បនហស.ពាមរាំង,8,0,2021-02-26 06:53:25.843,2021-02-26 06:53:25.843,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983caffe,282,308,វិ.មហាមង្គលមហាសៀក,3,0,2021-02-26 06:53:25.820,2021-02-26 06:53:25.820,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983caf6c,136,205,អនុ.ព្រៃចាស់,2,0,2021-02-26 06:53:25.810,2021-02-26 06:53:25.810,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cafe2,254,306,អនុ. កោះសំរោង,3,0,2021-02-26 06:53:25.819,2021-02-26 06:53:25.819,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb005,289,313,វិ. ហស. គរ,3,0,2021-02-26 06:53:25.820,2021-02-26 06:53:25.820,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983caff0,268,307,វិ.ហស.កងតាណឹង,3,0,2021-02-26 06:53:25.819,2021-02-26 06:53:25.819,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cafb5,209,214,អនុ.រូង,2,0,2021-02-26 06:53:25.815,2021-02-26 06:53:25.815,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cafff,283,308,អនុ. ព្រែកតានង់,3,0,2021-02-26 06:53:25.820,2021-02-26 06:53:25.820,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983caf7a,150,207,វិ.ស្តៅសន្តិភាព,2,0,2021-02-26 06:53:25.810,2021-02-26 06:53:25.810,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983caff9,277,307,អនុ.ហស.ព្រែកក្របៅ,3,0,2021-02-26 06:53:25.820,2021-02-26 06:53:25.820,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983caf6d,137,205,អនុ.បាក់អំរែក,2,0,2021-02-26 06:53:25.810,2021-02-26 06:53:25.810,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983caf99,181,209,វិ.សំឡូត,2,0,2021-02-26 06:53:25.813,2021-02-26 06:53:25.813,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb022,318,314,អនុ. ក្បាលកោះ,3,0,2021-02-26 06:53:25.822,2021-02-26 06:53:25.822,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983caf00,28,104,អនុ.ភ្នំលៀប,1,0,2021-02-26 06:53:25.801,2021-02-26 06:53:25.801,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983caf19,53,106,វិ.សិរីសោភ័ណ,1,0,2021-02-26 06:53:25.803,2021-02-26 06:53:25.803,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983caf4a,102,202,អនុ.ជ្រោយស្តៅ,2,0,2021-02-26 06:53:25.806,2021-02-26 06:53:25.806,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983caf8e,170,212,អនុ.តាក្រី,2,0,2021-02-26 06:53:25.812,2021-02-26 06:53:25.812,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb047,355,404,អនុ. ដារ,4,0,2021-02-26 06:53:25.827,2021-02-26 06:53:25.827,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb055,369,405,អនុ.បន្ទាយលង្វែក,4,0,2021-02-26 06:53:25.827,2021-02-26 06:53:25.827,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb05d,377,406,វិ. ហស.រលាប្អៀរ,4,0,2021-02-26 06:53:25.828,2021-02-26 06:53:25.828,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb037,339,401,អនុ.  ឆ្នុកទ្រូ,4,0,2021-02-26 06:53:25.826,2021-02-26 06:53:25.826,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb05f,379,406,អនុ.ព្រៃមូល,4,0,2021-02-26 06:53:25.828,2021-02-26 06:53:25.828,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb1b5,721,802,អនុ. គគីរធំ,8,0,2021-02-26 06:53:25.841,2021-02-26 06:53:25.841,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb07a,406,408,អនុ. ក្បាលទឹក,4,0,2021-02-26 06:53:25.829,2021-02-26 06:53:25.829,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb07f,411,501,វិ. សម្តេចឪ សម្តេចម៉ែ,5,0,2021-02-26 06:53:25.829,2021-02-26 06:53:25.829,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb101,541,603,វិ. ស្ទឹងសែន,6,0,2021-02-26 06:53:25.835,2021-02-26 06:53:25.835,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983caf2a,70,108,អនុ.កកោះ,1,0,2021-02-26 06:53:25.804,2021-02-26 06:53:25.804,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983caf05,33,105,វិ.កូប,1,0,2021-02-26 06:53:25.801,2021-02-26 06:53:25.801,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cafab,199,213,អនុ.ដូនបា,2,0,2021-02-26 06:53:25.814,2021-02-26 06:53:25.814,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983caf87,163,208,អនុ.រាំងកេសី,2,0,2021-02-26 06:53:25.812,2021-02-26 06:53:25.812,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983caff7,275,307,អនុ. រកាគយ,3,0,2021-02-26 06:53:25.820,2021-02-26 06:53:25.820,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb013,303,313,អនុ. មេមាំង,3,0,2021-02-26 06:53:25.821,2021-02-26 06:53:25.821,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983caf54,112,203,វិ.ហ្វាពន្លឺសិល្បៈ,2,0,2021-02-26 06:53:25.807,2021-02-26 06:53:25.807,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cafa3,191,210,អនុ.កូនភ្នំមិត្តភាព,2,0,2021-02-26 06:53:25.813,2021-02-26 06:53:25.813,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cafb7,211,301,វិ.ហស.ជើងឆ្នុក,3,0,2021-02-26 06:53:25.815,2021-02-26 06:53:25.815,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983caf94,176,211,វិ.បូ,2,0,2021-02-26 06:53:25.812,2021-02-26 06:53:25.812,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cafd1,237,303,អនុ. ព្រៃចារ,3,0,2021-02-26 06:53:25.818,2021-02-26 06:53:25.818,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983caf92,174,212,អនុ.បឹងរាំង,2,0,2021-02-26 06:53:25.812,2021-02-26 06:53:25.812,School list Khmer 2019-2020.xlsx,1.0
60389ae534bbe619983cb00b,295,313,អនុ. ខ្វិតធំ,3,0,2021-02-26 06:53:25.820,2021-02-26 06:53:25.820,School list Khmer 2019-2020.xlsx,1.0
