_id,__v,createdAt,sequence,updatedAt,courses
60d3e809cbbec8f8073eaa65,0,2021-06-24 02:03:53.662,11,2021-09-26 13:56:35.157,60d2fdd3206f6ae5806d11be
60d3e82bcbbec8f8073eab89,0,2021-06-24 02:04:27.993,4,2021-06-30 02:43:06.685,
60d3f162cbbec8f807452de3,0,2021-06-24 02:43:46.207,4,2021-09-24 01:24:15.457,60d321a15e45bae750643443
60d3fc93cbbec8f807555516,0,2021-06-24 03:31:31.904,7,2021-09-23 21:47:36.821,60d3f089a91f2bdf1d54e409
60d3fc96cbbec8f80755552f,0,2021-06-24 03:31:34.354,8,2021-09-23 20:18:40.457,60d2b5fd2547e4e7a44159a3
60d3fc98cbbec8f807555547,0,2021-06-24 03:31:36.404,10,2021-09-23 22:30:57.916,60d2b6fc706ccbe7c08d7aeb
60d43314cbbec8f8079de3f0,0,2021-06-24 07:24:04.720,13,2021-09-25 02:15:37.119,60cee89cebdc05e39ddf03b0
60d43326cbbec8f8079e077a,0,2021-06-24 07:24:22.084,2,2021-07-09 12:04:45.662,
60d43376cbbec8f8079e62da,0,2021-06-24 07:25:42.883,2,2021-08-24 09:41:17.197,
60d44e72cbbec8f807bc4228,0,2021-06-24 09:20:50.760,18,2021-09-24 00:39:14.920,60d2f8ec5e45bae750640eda
60d455ffcbbec8f807d289ab,0,2021-06-24 09:53:03.034,6,2021-09-25 01:49:51.682,60d43bc05e45bae75064e902
60d45f2dcbbec8f807e067b8,0,2021-06-24 10:32:13.384,8,2021-09-23 19:35:11.586,60d44c0265b882e577d8692e
60d46607cbbec8f807ef2f5e,0,2021-06-24 11:01:27.890,5,2021-09-23 21:23:11.962,60d3f16765d758c8adfed3be
60d46630cbbec8f807f0249b,0,2021-06-24 11:02:08.408,18,2021-09-24 02:03:26.039,60d0b066a8b9a4e76c7cb344
60d480bacbbec8f8071f4efe,0,2021-06-24 12:55:22.329,7,2021-09-24 15:27:43.759,60d47b68706ccbe7c08e38d9
60d480d1cbbec8f8071f60f6,0,2021-06-24 12:55:45.662,7,2021-09-24 02:14:50.413,60d41bb5706ccbe7c08e0c2d
60d495a4cbbec8f8072d1ade,0,2021-06-24 14:24:36.804,9,2021-09-24 02:40:01.221,60d2b4aba6b0f0e3790c231c
60d49c44cbbec8f8072d4477,0,2021-06-24 14:52:52.300,21,2021-09-24 01:03:05.827,60d179293d549f33ea06c37e
60d4c942cbbec8f8072e5305,0,2021-06-24 18:04:50.901,1,2021-06-24 18:04:50.901,
60d51ec9cbbec8f80730492e,0,2021-06-25 00:09:45.171,5,2021-09-23 20:03:29.645,60d4607407c38f14e0cd89e1
60d521cfcbbec8f807306718,0,2021-06-25 00:22:39.053,1,2021-06-25 00:22:39.053,
60d52cf0cbbec8f80731273c,0,2021-06-25 01:10:08.571,42,2021-09-23 23:32:59.009,60d308f1ed8ee5e74ad786f5
60d5308bcbbec8f80733362c,0,2021-06-25 01:25:31.903,14,2021-09-24 02:48:29.466,60a71ba400afd4b3b5e58422
60d53156cbbec8f80733d457,0,2021-06-25 01:28:54.738,60,2021-09-25 15:13:18.250,60d2f542a91f2bdf1d54d735
60d54a05cbbec8f80764ce69,0,2021-06-25 03:14:13.605,12,2021-09-25 15:57:54.946,60a71f84760f54b088cd2b70
60d55b59cbbec8f807798dec,0,2021-06-25 04:28:09.247,4,2021-09-23 19:55:49.303,60d551899b2c1d3c3e99685d
60d56ee9cbbec8f8079b7695,0,2021-06-25 05:51:37.258,2,2021-06-25 10:24:58.449,
60d5714ccbbec8f8079cfd00,0,2021-06-25 06:01:48.474,7,2021-09-23 22:25:46.694,60d551ff65b882e577d8e156
60d58cdecbbec8f807b194c6,0,2021-06-25 07:59:26.453,21,2021-09-24 16:12:11.310,60d47615ed8ee5e74ad85721
60d58cf0cbbec8f807b1de31,0,2021-06-25 07:59:44.813,4,2021-09-20 23:33:53.304,60d29d78e66a9ee5ab4141af
60d594f8cbbec8f807c21ae5,0,2021-06-25 08:34:00.230,77,2021-09-24 02:30:40.554,60d579cb10b48724ac263c63
60d59512cbbec8f807c26d36,0,2021-06-25 08:34:26.424,2,2021-06-25 10:39:35.914,
60d59517cbbec8f807c26d70,0,2021-06-25 08:34:31.995,2,2021-06-25 08:34:32.146,
60d5951bcbbec8f807c26d98,0,2021-06-25 08:34:35.678,2,2021-06-25 08:34:35.789,
60d5951ecbbec8f807c26def,0,2021-06-25 08:34:38.502,2,2021-06-25 08:34:38.678,
60d59522cbbec8f807c27b24,0,2021-06-25 08:34:42.607,3,2021-06-25 08:34:49.925,
60d59525cbbec8f807c28872,0,2021-06-25 08:34:45.042,2,2021-06-25 08:34:45.157,
60d5956bcbbec8f807c3ce29,0,2021-06-25 08:35:55.238,11,2021-09-24 00:17:34.204,60d14ef4e66a9ee5ab40a742
60d59608cbbec8f807c58127,0,2021-06-25 08:38:32.877,8,2021-07-07 20:38:21.184,
60d5961bcbbec8f807c5d05f,0,2021-06-25 08:38:51.459,8,2021-06-25 08:42:31.482,
60d5963dcbbec8f807c5f7cf,0,2021-06-25 08:39:25.281,2,2021-06-25 08:39:25.418,
60d5967acbbec8f807c643c0,0,2021-06-25 08:40:26.167,5,2021-06-25 08:42:26.880,
60d5ad54cbbec8f807131e41,0,2021-06-25 10:17:56.795,20,2021-09-24 00:16:59.095,60d312da3d549f33ea07b22e
60d5ad5ccbbec8f807133167,0,2021-06-25 10:18:04.169,6,2021-09-24 20:45:18.325,60d2df7d12cae8e759e6458f
60d5ae80cbbec8f80716672e,0,2021-06-25 10:22:56.641,4,2021-09-23 20:09:46.939,60d5a645e1a608e7869f292b
60d5aeaacbbec8f80716c67f,0,2021-06-25 10:23:38.810,1,2021-06-25 10:23:38.810,
60d5aec8cbbec8f807170c36,0,2021-06-25 10:24:08.146,2,2021-06-25 10:24:08.357,
60d5b4d4cbbec8f807276cf1,0,2021-06-25 10:49:56.708,3,2021-09-24 01:38:04.223,60d5a770ea9691d24c76573c
60d5fe81cbbec8f807884845,0,2021-06-25 16:04:17.881,21,2021-09-26 07:27:14.978,60d5ec333d549f33ea09445c
60d6336ccbbec8f8078ab29b,0,2021-06-25 19:50:04.730,16,2021-09-23 18:14:37.463,60d5eb9cedee700ba9045b2c
60d690d9cbbec8f807a139a7,0,2021-06-26 02:28:41.875,6,2021-09-24 05:37:38.143,60d0a645991c55e7a5341652
60d6fdc6cbbec8f80791c2cb,0,2021-06-26 10:13:26.109,48,2021-09-24 01:12:15.274,60d6bdf8c20f0de793ab95ee
60d74204cbbec8f807b8e82b,0,2021-06-26 15:04:36.033,1,2021-06-26 15:04:36.033,
60d7527acbbec8f807b95e05,0,2021-06-26 16:14:50.917,18,2021-09-24 15:12:44.288,60d67f099b2c1d3c3e99fb89
60d75299cbbec8f807b95ebd,0,2021-06-26 16:15:21.655,41,2021-09-26 22:41:54.618,60d67dcb3d549f33ea094c56
60d7a21ccbbec8f807bb22c2,0,2021-06-26 21:54:36.207,51,2021-09-24 05:58:35.808,60d5638e65b882e577d8e16d
60d7f9b6cbbec8f807bd15f7,0,2021-06-27 04:08:22.790,39,2021-09-24 02:59:52.122,60d7103a12cae8e759e83968
60d7f9bacbbec8f807bd162c,0,2021-06-27 04:08:26.026,3,2021-09-23 09:37:04.622,
60d824c6cbbec8f807dd1246,0,2021-06-27 07:12:06.200,13,2021-09-23 23:45:11.621,60d6e73e9b2c1d3c3e9a9dfd
60d824ddcbbec8f807dd13c4,0,2021-06-27 07:12:29.669,1,2021-06-27 07:12:29.669,
60d824f6cbbec8f807dd1623,0,2021-06-27 07:12:54.536,2,2021-06-27 07:12:54.735,
60d8484fcbbec8f807f45e65,0,2021-06-27 09:43:43.676,33,2021-09-25 11:05:45.579,60d0a901c20f0de793a7f81e
60d84863cbbec8f807f46c24,0,2021-06-27 09:44:03.742,1,2021-06-27 09:44:03.742,
60d8489fcbbec8f807f46e64,0,2021-06-27 09:45:03.546,2,2021-06-27 09:45:03.833,
60d848d6cbbec8f807f4727d,0,2021-06-27 09:45:58.667,19,2021-09-22 02:29:00.417,60d29e6f1b6d5fe571aeb064
60d848dccbbec8f807f472c8,0,2021-06-27 09:46:04.708,2,2021-06-27 09:46:31.824,
60d848f3cbbec8f807f47375,0,2021-06-27 09:46:27.229,2,2021-06-27 09:46:27.378,
60d84915cbbec8f807f47d6b,0,2021-06-27 09:47:01.710,2,2021-06-28 09:20:06.166,
60d84931cbbec8f807f488b3,0,2021-06-27 09:47:29.466,2,2021-06-27 09:47:29.765,
60d8c867cbbec8f807ff4a8c,0,2021-06-27 18:50:14.996,25,2021-09-26 08:03:27.991,60d683db12cae8e759e7ac64
60d963cacbbec8f8071e9a97,0,2021-06-28 05:53:14.892,21,2021-09-24 20:11:44.860,60d3dc5b913a9223a478b277
60d963dfcbbec8f8071e9b18,0,2021-06-28 05:53:35.783,15,2021-09-24 03:17:58.201,60d3e3e6d4145ac09af2fa4f
60d963fecbbec8f8071e9bcf,0,2021-06-28 05:54:06.328,19,2021-09-24 04:18:05.093,60d3df82a91f2bdf1d54e401
60d96addcbbec8f8071ecd7e,0,2021-06-28 06:23:25.545,20,2021-09-24 05:23:42.562,60d835ba9050a70b0bad946d
60d96bcacbbec8f8071ed51a,0,2021-06-28 06:27:22.512,19,2021-09-24 02:23:49.030,60a48e2ea52a74b3cf448adb
60d97292cbbec8f8071eff59,0,2021-06-28 06:56:18.721,9,2021-09-24 04:14:38.036,60d5374212cae8e759e6ee2d
60d98d34cbbec8f8072f0382,0,2021-06-28 08:49:56.438,8,2021-09-24 03:38:26.722,60d988e312cae8e759e84df9
60d98d42cbbec8f8072f0d70,0,2021-06-28 08:50:10.192,1,2021-06-28 08:50:10.192,
60d98d56cbbec8f8072f1694,0,2021-06-28 08:50:30.135,2,2021-06-28 08:50:30.376,
60d98d9ccbbec8f8072f3cd3,0,2021-06-28 08:51:40.797,24,2021-09-23 23:52:36.160,60d6dfd9991c55e7a53729ed
60d98da7cbbec8f8072f3d25,0,2021-06-28 08:51:51.797,26,2021-09-24 00:46:27.899,60d6be76e9fd8e0ac5ce2830
60d98db0cbbec8f8072f414e,0,2021-06-28 08:52:00.901,11,2021-08-27 09:19:41.101,
60d98e29cbbec8f8072f64f7,0,2021-06-28 08:54:01.895,45,2021-09-23 07:48:39.510,60d52cee19f1f0265e8f3100
60d99edccbbec8f807419794,0,2021-06-28 10:05:16.053,15,2021-09-24 03:33:39.690,60d99713e1a608e786a02a53
60d99f93cbbec8f807433265,0,2021-06-28 10:08:19.119,73,2021-09-24 03:49:08.872,60d92f639b2c1d3c3e9b133f
60d9a0d7cbbec8f80743a80a,0,2021-06-28 10:13:43.173,2,2021-06-29 00:14:45.306,
60d9a3e2cbbec8f8074845b2,0,2021-06-28 10:26:42.167,16,2021-09-24 01:51:24.929,60d995c5206f6ae5806ff559
60d9a3efcbbec8f807487949,0,2021-06-28 10:26:55.179,12,2021-09-05 13:39:48.058,60d9997e12cae8e759e85572
60d9df57cbbec8f80782876f,0,2021-06-28 14:40:23.723,10,2021-09-24 03:44:20.592,60d9bcef7badc46d4f60ceae
60d9df87cbbec8f80782893f,0,2021-06-28 14:41:11.044,256,2021-09-27 01:31:43.099,60d696ca10b48724ac26bfc9
60da660dcbbec8f807858a0f,0,2021-06-29 00:15:09.125,2,2021-06-29 00:15:09.334,
60da6641cbbec8f807858c57,0,2021-06-29 00:16:01.315,49,2021-09-26 13:28:01.217,60d935cea91f2bdf1d576145
60da7f7bcbbec8f8079439e9,0,2021-06-29 02:03:39.169,20,2021-09-24 01:56:58.969,60d9c2660bdbaf701371439b
60da828dcbbec8f8079b1e62,0,2021-06-29 02:16:45.280,14,2021-09-25 11:48:23.143,60d9beb2a845421d50654dfa
60da9ab4cbbec8f807c2401b,0,2021-06-29 03:59:48.936,21,2021-09-24 05:30:40.003,60d6d7e3d06a4a20fac6c45d
60da9ad1cbbec8f807c24f59,0,2021-06-29 04:00:17.209,17,2021-09-23 22:22:23.893,60a48cbd00afd4b3b5e56cb5
60da9b16cbbec8f807c27273,0,2021-06-29 04:01:26.299,28,2021-09-27 01:11:02.412,60a3ddfb02e2e9b08ea56461
60da9b7fcbbec8f807c29ebb,0,2021-06-29 04:03:11.776,18,2021-09-24 03:59:19.209,60a3dc86760f54b088cd1d4b
60da9ba4cbbec8f807c2ad4c,0,2021-06-29 04:03:48.174,18,2021-09-23 17:40:01.794,60d6ccc01b6d5fe571b069e4
60da9baccbbec8f807c2b194,0,2021-06-29 04:03:56.123,15,2021-09-24 01:28:15.914,60d6ca85706ccbe7c08f6977
60da9bb4cbbec8f807c2b434,0,2021-06-29 04:04:04.415,50,2021-09-25 12:55:44.116,60d6cace2f8db7e794c3d723
60da9bc4cbbec8f807c2b9f3,0,2021-06-29 04:04:20.158,18,2021-09-24 05:10:04.754,60d6bef3991c55e7a536ee08
60da9c03cbbec8f807c2cad5,0,2021-06-29 04:05:23.545,14,2021-09-25 04:10:55.704,60a3df803a8fdab3cdac67f9
60da9d7ccbbec8f807c34fef,0,2021-06-29 04:11:40.188,42,2021-09-23 23:45:35.762,60d69024e9fd8e0ac5cdc084
60da9e28cbbec8f807c38248,0,2021-06-29 04:14:32.705,110,2021-09-27 01:07:37.934,60d68da292aeee0ae8228302
60da9e5fcbbec8f807c38d89,0,2021-06-29 04:15:27.875,40,2021-09-24 22:01:00.379,60d6dfdee1a608e7869fd7f2
60da9fffcbbec8f807c3ebb4,0,2021-06-29 04:22:23.521,15,2021-09-25 07:05:16.755,60a20dd1722a2ab078b9947a
60daa058cbbec8f807c404a8,0,2021-06-29 04:23:52.560,115,2021-09-23 23:55:15.682,60da8a9ff8eb5b7033e02d22
60daa2cfcbbec8f807c45ca5,0,2021-06-29 04:34:23.320,24,2021-09-23 22:57:41.427,60d6d3bf92aeee0ae822dbad
60daa5f2cbbec8f807c4ea9b,0,2021-06-29 04:47:46.679,56,2021-09-23 23:33:28.680,60da8a1733b5881d16cb1e2e
60dabc3ecbbec8f807c7b01f,0,2021-06-29 06:22:54.563,72,2021-09-26 13:45:37.528,60d698039050a70b0bad14fc
60dad10acbbec8f807c82d99,0,2021-06-29 07:51:38.035,26,2021-09-25 19:11:47.036,60d703fe706ccbe7c08fc2d1
60dad111cbbec8f807c82dc6,0,2021-06-29 07:51:45.489,22,2021-09-24 04:00:59.950,60d67a7e991c55e7a536aa67
60dad12fcbbec8f807c82f61,0,2021-06-29 07:52:15.427,26,2021-09-24 04:41:55.932,60d6c47493656ce7950eb8ad
60dad13ecbbec8f807c82fc6,0,2021-06-29 07:52:30.045,15,2021-09-24 02:29:01.847,60d6f3599050a70b0bad842c
60dad64ccbbec8f807c8501a,0,2021-06-29 08:14:04.330,288,2021-09-24 04:57:01.543,60da8b11b3a1e26fd4a710ea
60dae090cbbec8f807c89680,0,2021-06-29 08:57:52.687,3,2021-06-29 08:59:47.512,
60dae1f6cbbec8f807c8a071,0,2021-06-29 09:03:50.769,43,2021-09-25 23:54:34.996,60d577f73ddad08ba4e8118f
60daf32ecbbec8f807c90ef7,0,2021-06-29 10:17:18.609,54,2021-09-21 04:33:15.774,
60daf350cbbec8f807c91020,0,2021-06-29 10:17:52.437,10,2021-09-24 04:10:35.724,60d543901547b79c033b362b
60daf352cbbec8f807c91048,0,2021-06-29 10:17:54.368,25,2021-09-25 22:05:10.639,60d4316ac20f0de793a9cfe5
60db05e9cbbec8f807c98985,0,2021-06-29 11:37:13.738,24,2021-09-26 03:48:05.908,60d4016b2ea1d9d6ab30abdb
60db05f2cbbec8f807c98a04,0,2021-06-29 11:37:22.021,20,2021-09-24 20:50:08.966,60d3fa39b351c3ce984503ec
60db071dcbbec8f807c99463,0,2021-06-29 11:42:21.086,18,2021-09-26 04:06:55.784,60d586143ddad08ba4e811aa
60db079acbbec8f807c99789,0,2021-06-29 11:44:26.750,42,2021-09-26 13:19:57.645,60d15e305e45bae75062ef6e
60db07d2cbbec8f807c999bf,0,2021-06-29 11:45:22.211,35,2021-09-23 11:28:11.892,60d314f91b6d5fe571af4032
60db07d4cbbec8f807c99a3c,0,2021-06-29 11:45:24.867,17,2021-09-24 01:31:04.254,60d180cd93656ce7950bde15
60db07d9cbbec8f807c99a72,0,2021-06-29 11:45:29.372,48,2021-09-23 10:03:37.621,60d170ffe1a608e7869cbc9a
60db07decbbec8f807c99af2,0,2021-06-29 11:45:34.412,47,2021-09-26 15:14:41.671,60d2b103e66a9ee5ab4153d3
60db07e3cbbec8f807c99b7e,0,2021-06-29 11:45:39.614,31,2021-09-24 07:40:00.469,60d2a6170c4ed7e5974294ad
60db07eccbbec8f807c99be1,0,2021-06-29 11:45:48.552,16,2021-09-24 06:14:46.152,60d1618c0c4ed7e597423d52
60db07eecbbec8f807c99bf9,0,2021-06-29 11:45:50.801,6,2021-09-24 05:30:05.229,60d065870c4ed7e59741a222
60db0800cbbec8f807c99c8b,0,2021-06-29 11:46:08.667,9,2021-09-23 17:03:05.267,60d1a6fae1a608e7869cd91a
60db0806cbbec8f807c99cb9,0,2021-06-29 11:46:14.626,19,2021-09-26 12:39:36.349,60d1b7f11ede65e5b00f8f3f
60db0809cbbec8f807c99cde,0,2021-06-29 11:46:17.905,27,2021-09-26 13:41:28.426,60d29b88e1a608e7869d18f6
60db080ecbbec8f807c99d03,0,2021-06-29 11:46:22.603,19,2021-09-24 03:23:15.440,60d04b041b6d5fe571ad6221
60db0885cbbec8f807c9a0f5,0,2021-06-29 11:48:21.028,35,2021-09-25 02:09:55.838,60d1347ca6b0f0e3790b8639
60db0886cbbec8f807c9a10e,0,2021-06-29 11:48:22.077,20,2021-09-26 22:07:36.043,60d462a6206f6ae5806ddf68
60db0887cbbec8f807c9a11f,0,2021-06-29 11:48:23.392,7,2021-09-24 02:17:39.761,60d06ba2d47eb4e36bb3f03f
60db08a2cbbec8f807c9a215,0,2021-06-29 11:48:50.026,42,2021-09-24 05:26:36.464,60d55599e66a9ee5ab4298d3
60db08a7cbbec8f807c9a248,0,2021-06-29 11:48:55.583,8,2021-08-12 15:44:20.226,60d19b4b2f8db7e794c1406a
60db08b9cbbec8f807c9a2c1,0,2021-06-29 11:49:13.240,18,2021-09-24 04:32:38.250,60d41aa3e66a9ee5ab4216bc
60db08bacbbec8f807c9a2d9,0,2021-06-29 11:49:14.254,36,2021-09-26 22:13:46.808,60d423c7991c55e7a535fe16
60db08dbcbbec8f807c9a3c7,0,2021-06-29 11:49:47.350,20,2021-09-24 11:11:42.606,60d138d40bf268e35dcf0b84
60db08dfcbbec8f807c9a41a,0,2021-06-29 11:49:51.592,4,2021-09-23 17:51:28.914,60d1aca6991c55e7a534ff7f
60db08e1cbbec8f807c9a428,0,2021-06-29 11:49:53.132,7,2021-09-24 18:03:11.126,60d52e2810b48724ac25bb38
60db090bcbbec8f807c9a5de,0,2021-06-29 11:50:35.772,7,2021-09-24 05:19:38.668,60d56bc67b48a0b99c9aaa46
60db090dcbbec8f807c9a65d,0,2021-06-29 11:50:37.560,5,2021-09-24 04:42:29.237,60d549889b2c1d3c3e995143
60db0949cbbec8f807c9a7e3,0,2021-06-29 11:51:37.437,36,2021-09-24 05:07:28.224,60d440eb5e90a9f5912f181f
60db0996cbbec8f807c9ab2d,0,2021-06-29 11:52:54.624,6,2021-09-24 04:45:57.565,60d554f33d549f33ea08aec4
60db09aacbbec8f807c9aba0,0,2021-06-29 11:53:14.029,21,2021-09-23 23:37:29.514,60d9a79495fad21d2b174614
60db09bbcbbec8f807c9ac14,0,2021-06-29 11:53:31.412,37,2021-09-26 17:44:37.234,60d162b693656ce7950bd390
60db09c7cbbec8f807c9ac6b,0,2021-06-29 11:53:43.631,21,2021-09-26 23:07:12.220,60d4035112cae8e759e699d2
60db09e4cbbec8f807c9ad52,0,2021-06-29 11:54:12.893,16,2021-09-24 02:26:39.471,60d98297e1a608e786a01214
60db0a04cbbec8f807c9ae54,0,2021-06-29 11:54:44.333,12,2021-09-26 21:27:42.678,60d53f22ed8ee5e74ad8651a
60db0a22cbbec8f807c9af39,0,2021-06-29 11:55:14.127,11,2021-09-23 22:44:21.964,60d0594bfcf703e75868f001
60db0a2ecbbec8f807c9afec,0,2021-06-29 11:55:26.764,18,2021-09-24 04:43:04.068,60d46cb4dc43931bbc62623b
60db0a3fcbbec8f807c9b102,0,2021-06-29 11:55:43.636,5,2021-09-24 02:12:11.227,60d1b297307be2e78cdcdbb9
60db0aa6cbbec8f807c9b511,0,2021-06-29 11:57:26.797,15,2021-09-24 03:04:30.112,60da83ecadadf06fb6921e39
60db0aeccbbec8f807c9b6eb,0,2021-06-29 11:58:36.306,40,2021-09-24 01:26:07.372,60d54884147675465091ae6c
60db0b6ccbbec8f807c9bae0,0,2021-06-29 12:00:44.262,22,2021-09-23 22:49:11.891,60d54ccb3ddad08ba4e80508
60db0bcacbbec8f807c9be23,0,2021-06-29 12:02:18.028,11,2021-09-24 02:52:00.516,60d5cc741ac9fef5a9d8d516
60db0bf3cbbec8f807c9bf22,0,2021-06-29 12:02:59.565,10,2021-09-23 23:58:09.495,60a26aad1f8dcdb3bd293241
60db0c1acbbec8f807c9c012,0,2021-06-29 12:03:38.115,12,2021-09-24 05:46:14.283,60d33b2b2f8db7e794c230f6
60db0c27cbbec8f807c9c073,0,2021-06-29 12:03:51.604,13,2021-09-23 17:57:44.938,60d2bf77c20f0de793a9399f
60db0c3acbbec8f807c9c0e5,0,2021-06-29 12:04:10.054,31,2021-09-23 12:44:47.693,60a2670f61a81cb483ec4203
60db0c59cbbec8f807c9c1b6,0,2021-06-29 12:04:41.460,11,2021-09-24 23:30:53.981,60d2b8dd307be2e78cdd0be0
60db0c78cbbec8f807c9c270,0,2021-06-29 12:05:12.640,11,2021-09-25 10:43:42.103,60d2d59810b48724ac246f34
60db0c92cbbec8f807c9c3c4,0,2021-06-29 12:05:38.820,21,2021-09-25 02:01:56.354,60a26d710baacdb0a8eb3ca5
60db0ca9cbbec8f807c9c45f,0,2021-06-29 12:06:01.113,8,2021-09-24 01:15:03.320,60d2b20ae1a608e7869d3a88
60db0d48cbbec8f807c9c8da,0,2021-06-29 12:08:40.146,6,2021-09-24 21:43:48.261,60d2a861ebdc05e39de034ec
60db0d51cbbec8f807c9c93c,0,2021-06-29 12:08:49.681,13,2021-09-24 05:16:47.588,60d9a917387fdc1d453ab623
60db0d6fcbbec8f807c9c9f9,0,2021-06-29 12:09:19.153,14,2021-09-24 01:00:59.841,60d9bc0554623e6fa00fc794
60db0d70cbbec8f807c9ca13,0,2021-06-29 12:09:20.657,25,2021-09-24 08:52:46.319,60d9a42fae2c1c7035ad3868
60db0d72cbbec8f807c9ca2d,0,2021-06-29 12:09:22.623,27,2021-09-24 02:50:06.198,60d981b093656ce7950f0fe4
60db0d7ccbbec8f807c9ca74,0,2021-06-29 12:09:32.442,68,2021-09-23 23:16:59.993,60d54f78c20f0de793aa4cb7
60db0d82cbbec8f807c9caa6,0,2021-06-29 12:09:38.644,13,2021-09-24 03:29:34.014,60d8257265b882e577da591d
60db0d87cbbec8f807c9cac9,0,2021-06-29 12:09:43.461,9,2021-09-24 03:25:14.206,60d99ace6742613575f4786c
60db0da0cbbec8f807c9cb7d,0,2021-06-29 12:10:08.148,12,2021-09-23 23:42:24.691,60d829ad706ccbe7c08fc2e8
60db0da7cbbec8f807c9cbb6,0,2021-06-29 12:10:15.938,25,2021-09-26 05:09:57.969,60da786c3bcc2f6f930d8bb8
60db0dbfcbbec8f807c9cd13,0,2021-06-29 12:10:39.378,13,2021-09-24 02:19:25.816,60da8191ae2c1c7035ad5520
60db0dcccbbec8f807c9cd6d,0,2021-06-29 12:10:52.514,11,2021-09-23 23:55:04.157,60d9c160bf55bf70519b5a33
60db0ddfcbbec8f807c9cded,0,2021-06-29 12:11:11.898,23,2021-09-24 01:59:01.907,60da7e008f92026fc05f8ab1
60db0df0cbbec8f807c9ce60,0,2021-06-29 12:11:28.839,27,2021-09-24 09:21:17.037,60da7a7ac94f556d4d2b32d6
60db0dfbcbbec8f807c9cebd,0,2021-06-29 12:11:39.121,22,2021-09-24 04:05:11.168,60da79969db2961d1c6b47c5
60db0e06cbbec8f807c9cf19,0,2021-06-29 12:11:50.493,26,2021-09-23 19:03:42.346,60d98c83706ccbe7c08ffced
60db0e13cbbec8f807c9cf94,0,2021-06-29 12:12:03.222,10,2021-09-26 14:50:41.409,60d9bb1a7c197c7027f2233f
60db0e1fcbbec8f807c9d0ad,0,2021-06-29 12:12:15.640,18,2021-09-24 04:21:37.803,60da7642387fdc1d453acb7b
60db0e20cbbec8f807c9d0c8,0,2021-06-29 12:12:16.716,17,2021-09-24 02:45:00.418,60da7702adadf06fb69213ff
60db0e38cbbec8f807c9d179,0,2021-06-29 12:12:40.347,11,2021-09-24 03:30:25.682,60d985b7706ccbe7c08ff403
60db0e60cbbec8f807c9d278,0,2021-06-29 12:13:20.418,32,2021-09-26 01:59:24.194,60d3f93e25b129c79030cf5c
60db0e64cbbec8f807c9d2a0,0,2021-06-29 12:13:24.851,12,2021-09-24 04:37:52.007,60da8248f4da837019f1d78c
60db0e6ccbbec8f807c9d2d7,0,2021-06-29 12:13:32.154,21,2021-09-24 22:18:19.886,60d9a885f637806d3f071ff1
60db0e78cbbec8f807c9d327,0,2021-06-29 12:13:44.419,9,2021-09-24 04:12:23.655,60d9b15233b5881d16caf38f
60db0e85cbbec8f807c9d382,0,2021-06-29 12:13:57.250,18,2021-09-24 02:24:32.611,60d6f524e1a608e7869ffc22
60db0e92cbbec8f807c9d3d9,0,2021-06-29 12:14:10.291,12,2021-09-24 02:46:57.168,60d980973ddad08ba4e901d2
60db0e9dcbbec8f807c9d42c,0,2021-06-29 12:14:21.046,15,2021-09-24 04:47:41.242,60da83296d3ba31d5f95df69
60db0eb7cbbec8f807c9d4d6,0,2021-06-29 12:14:47.611,17,2021-09-24 03:08:26.302,60d9a2f202dac26fd5a51b62
60db0ec4cbbec8f807c9d549,0,2021-06-29 12:15:00.526,12,2021-09-24 03:15:29.844,60d9c013f647996fa65c092e
60db0edecbbec8f807c9d647,0,2021-06-29 12:15:26.263,13,2021-09-24 05:15:46.778,60d99a463d549f33ea09f868
60db0ee8cbbec8f807c9d6c9,0,2021-06-29 12:15:36.783,11,2021-09-24 01:47:07.079,60da7cf5f637806d3f072005
60db0ef9cbbec8f807c9d77e,0,2021-06-29 12:15:53.262,13,2021-09-24 02:12:33.538,60d6fc1a43d7310abe8b68d0
60db13bacbbec8f807c9f7cf,0,2021-06-29 12:36:10.855,11,2021-09-23 12:43:48.749,60d32aa39b2c1d3c3e9839ff
60db2d33cbbec8f807ca8d9e,0,2021-06-29 14:24:51.264,9,2021-09-25 01:29:37.098,60da77ab54623e6fa00fc7a3
60db2d4acbbec8f807ca8e38,0,2021-06-29 14:25:14.568,17,2021-09-24 05:12:42.278,60da8695ae2c1c7035ad5bdf
60db2edbcbbec8f807ca9918,0,2021-06-29 14:31:55.405,13,2021-09-25 15:40:02.707,60d9a9e1adadf06fb6920950
60db2f06cbbec8f807ca9a54,0,2021-06-29 14:32:38.580,27,2021-09-26 11:22:34.921,60d6cae892aeee0ae822d166
60db2fbccbbec8f807ca9f47,0,2021-06-29 14:35:40.060,10,2021-09-24 04:54:06.786,60da85edf647996fa65c1ce9
60db3037cbbec8f807caa29e,0,2021-06-29 14:37:42.997,20,2021-09-24 00:57:28.179,60d6cf3293656ce7950ec1a9
60db31c9cbbec8f807caac46,0,2021-06-29 14:44:25.398,35,2021-09-24 05:32:25.241,60d6f0f2e66a9ee5ab438856
60db320dcbbec8f807caae38,0,2021-06-29 14:45:33.529,8,2021-09-24 00:52:35.057,60d5ce9d307be2e78cdefa33
60db3257cbbec8f807cab081,0,2021-06-29 14:46:47.650,9,2021-09-24 06:03:13.161,60d991939050a70b0bad9c82
