_id,course_contents,students,__v,createdAt,is_completed,quiz,status,updatedAt,to_resume,watch_duration
60e92ba4cbbec8f8074c7d14,60d16811a6b0f0e3790bbc69,60e92b05353f5c3ef16430f7,0,2021-07-10 05:09:56.888,False,[],1.0,2021-07-10 05:13:26.144,910.0,945.0
60e92c7dcbbec8f8074c8615,60d2f2baed8ee5e74ad779d3,60e92b05353f5c3ef16430f7,0,2021-07-10 05:13:33.573,False,[],1.0,2021-07-10 05:15:13.583,895.0,895.0
60e92cf1cbbec8f8074c8a03,60d2f2e7d47eb4e36bb56db8,60e92b05353f5c3ef16430f7,0,2021-07-10 05:15:29.118,False,[],1.0,2021-07-10 05:24:40.157,495.0,555.0
60e947cbcbbec8f8074d9aab,60a1f10027cecfb4c187c8c6,60e00f023bcc2f6f930d9013,0,2021-07-10 07:10:03.959,True,[],1.0,2021-07-10 07:22:35.514,605.0,605.0
60e94ac6cbbec8f8074db7e5,60a200e90baacdb0a8eb32a3,60e00f023bcc2f6f930d9013,0,2021-07-10 07:22:46.374,True,[],1.0,2021-07-10 07:31:31.342,530.0,530.0
60e94cdecbbec8f8074dcb47,60a2010c9c8cbfb482cee465,60e00f023bcc2f6f930d9013,0,2021-07-10 07:31:42.668,True,[],1.0,2021-07-10 07:38:09.831,390.0,390.0
60e94e6ccbbec8f8074ddb0b,60a201334a40ebb39dad855a,60e00f023bcc2f6f930d9013,0,2021-07-10 07:38:20.781,True,[],1.0,2021-07-10 07:46:01.104,425.0,425.0
60e95044cbbec8f8074dec81,60a2054e9954d3b07aaeb1c1,60e00f023bcc2f6f930d9013,0,2021-07-10 07:46:12.749,True,[],1.0,2021-07-10 08:02:44.447,580.0,580.0
60e9542fcbbec8f8074e123f,60a20574f2c643b478a83a0a,60e00f023bcc2f6f930d9013,0,2021-07-10 08:02:55.777,True,[],1.0,2021-07-10 08:12:56.305,525.0,525.0
60e956a0cbbec8f8074e2976,60a205a3626e5ab3ab7fee2a,60e00f023bcc2f6f930d9013,0,2021-07-10 08:13:20.272,True,[],1.0,2021-07-10 08:18:40.809,490.0,490.0
60e95d49cbbec8f8074e6c0e,60af51af0aeb7b67caf0b490,60e00f023bcc2f6f930d9013,0,2021-07-10 08:41:45.796,False,[],1.0,2021-07-12 04:50:03.203,1340.0,1340.0
60e9678ccbbec8f8074ebe01,60d93536d06a4a20fac701c4,60dc7828f8eb5b7033e038e5,0,2021-07-10 09:25:32.693,False,[],1.0,2021-07-10 09:40:24.584,965.0,965.0
60e96b19cbbec8f8074ee236,60d9358ae66a9ee5ab43b4bd,60dc7828f8eb5b7033e038e5,0,2021-07-10 09:40:41.478,False,[],1.0,2021-07-10 09:42:49.188,315.0,315.0
60e9ae0acbbec8f80750ed5e,60d01ed2ebdc05e39ddf2cbe,60e1c7dbf4da837019f1ed88,0,2021-07-10 14:26:18.536,False,[],1.0,2021-07-10 15:09:36.629,2260.0,2260.0
60eae6c4cbbec8f8075a2602,60d6be9c9050a70b0bad29bf,60dc749354623e6fa00fd316,0,2021-07-11 12:40:36.109,False,[],1.0,2021-07-11 12:43:30.265,55.0,55.0
60eaeb95cbbec8f8075a4dec,609b7e0b764931920e60c824,6095728f83c32a0468b97de0,0,2021-07-11 13:01:09.363,False,[],1.0,2021-07-11 13:02:31.265,700.0,700.0
60eaebadcbbec8f8075a4ed6,609b627ea3a9e320d7e3055c,6095728f83c32a0468b97de0,0,2021-07-11 13:01:33.385,False,[],1.0,2021-07-11 13:01:38.357,330.0,330.0
60eaebbdcbbec8f8075a4f66,609b84d2548b71237e9e26bb,6095728f83c32a0468b97de0,0,2021-07-11 13:01:49.520,False,[],1.0,2021-07-11 13:02:46.605,250.0,660.0
60eaf90acbbec8f8075abc8d,60d6983b65b882e577d9a6db,60eaf529297eb5b5e53ce7d7,0,2021-07-11 13:58:34.213,False,[],1.0,2021-07-11 13:58:39.065,130.0,130.0
60eb84c1cbbec8f8075ec58c,609cd17e49865223af43904e,60eaf529297eb5b5e53ce7d7,0,2021-07-11 23:54:41.633,False,[],1.0,2021-07-11 23:54:41.633,5.0,5.0
60eb95c8cbbec8f8075f485d,609ccd58a3a9e320d7e35731,6095728f83c32a0468b97de0,0,2021-07-12 01:07:20.536,False,[],1.0,2021-07-12 01:07:41.052,595.0,595.0
60eb9b76cbbec8f8075f761b,60d818133ddad08ba4e8f0bc,60d68de5147675465092b0ae,0,2021-07-12 01:31:34.261,True,[],1.0,2021-07-12 02:12:52.377,1625.0,1625.0
60ebbd11cbbec8f80760d958,60d40872307be2e78cddfb41,60d68de5147675465092b0ae,0,2021-07-12 03:54:57.038,True,[],1.0,2021-07-12 05:00:08.530,2445.0,2445.0
60ebe1ebcbbec8f807624c1c,609ccd97f1da7321f5f9ce20,6095728f83c32a0468b97de0,0,2021-07-12 06:32:11.921,False,[],1.0,2021-07-12 06:41:41.910,575.0,575.0
60ebe681cbbec8f807627cf7,60d81851206f6ae5806fc07e,60d68de5147675465092b0ae,0,2021-07-12 06:51:45.369,True,[],1.0,2021-07-12 07:32:03.458,1645.0,1645.0
60ebefffcbbec8f80762da54,60d8186bed8ee5e74adab98f,60d68de5147675465092b0ae,0,2021-07-12 07:32:15.259,True,[],1.0,2021-07-12 08:14:35.991,1525.0,1525.0
60ebf385cbbec8f80762fd55,60ac82fbd22dc56594f8dc44,60e00f023bcc2f6f930d9013,0,2021-07-12 07:47:17.529,True,[],1.0,2021-07-12 07:55:21.369,620.0,620.0
60ebf574cbbec8f80763121d,60ac8328b7e0ea67ef82f5c4,60e00f023bcc2f6f930d9013,0,2021-07-12 07:55:32.507,True,[],1.0,2021-07-12 08:03:43.151,485.0,485.0
60ebf76acbbec8f80763272c,60ac834eda78e5633ecfdb05,60e00f023bcc2f6f930d9013,0,2021-07-12 08:03:54.256,True,[],1.0,2021-07-17 07:23:50.220,690.0,690.0
60ebf9f7cbbec8f807633fff,60d81887c20f0de793abd874,60d68de5147675465092b0ae,0,2021-07-12 08:14:47.530,True,[],1.0,2021-07-19 06:19:41.989,10.0,1675.0
60ece520cbbec8f8076a384f,60d413d6913a9223a478dbb8,60d68de5147675465092b0ae,0,2021-07-13 00:58:08.792,True,[],1.0,2021-07-13 01:56:50.531,2440.0,2440.0
60ecff92cbbec8f8076b3c80,60d414476742613575f24e93,60d68de5147675465092b0ae,0,2021-07-13 02:50:58.331,True,[],1.0,2021-07-13 04:09:49.656,2375.0,2375.0
60ed03f6cbbec8f8076b6092,60d16304d47eb4e36bb47bf3,60ed022e906b3fba26b3db76,0,2021-07-13 03:09:42.937,True,[],1.0,2021-07-30 16:18:31.598,1320.0,1320.0
60ed0d95cbbec8f8076bc0ba,60ac85e9b84b7b67b6b0f3df,60e00f023bcc2f6f930d9013,0,2021-07-13 03:50:45.053,True,[],1.0,2021-07-13 04:00:31.054,570.0,570.0
60ed0feacbbec8f8076bd913,60ac861be51c25637caa8c37,60e00f023bcc2f6f930d9013,0,2021-07-13 04:00:42.277,True,[],1.0,2021-07-13 04:19:45.520,1125.0,1125.0
60ed1219cbbec8f8076bf0fb,60d4148112cae8e759e6be6f,60d68de5147675465092b0ae,0,2021-07-13 04:10:01.125,True,[],1.0,2021-07-16 00:58:18.494,15.0,2850.0
60ed146dcbbec8f8076c0919,60ac864723255d6723b33419,60e00f023bcc2f6f930d9013,0,2021-07-13 04:19:57.174,False,[],1.0,2021-07-13 04:27:12.145,440.0,440.0
60ed1a38cbbec8f8076c3b19,60ac872497a82a6364e3eb19,60e00f023bcc2f6f930d9013,0,2021-07-13 04:44:40.512,True,[],1.0,2021-07-13 04:59:42.480,905.0,905.0
60ed1dcacbbec8f8076c5ef3,60ac8750e51c25637caa8c38,60e00f023bcc2f6f930d9013,0,2021-07-13 04:59:54.208,False,[],1.0,2021-07-14 04:21:04.541,1555.0,1555.0
60ed42cdcbbec8f8076dbc52,60d414a71ede65e5b010e6d1,60d68de5147675465092b0ae,0,2021-07-13 07:37:49.378,True,[],1.0,2021-07-13 09:00:44.000,2455.0,2455.0
60ed5647cbbec8f8076e836f,60d415976742613575f24e94,60d68de5147675465092b0ae,0,2021-07-13 09:00:55.172,True,[],1.0,2021-07-14 04:17:10.199,2515.0,2515.0
60ee3155cbbec8f807750b98,609a592749865223af428b75,60ee2bfe8aefb23ed0e3563a,0,2021-07-14 00:35:33.436,False,[],1.0,2021-07-14 00:52:27.134,2035.0,2035.0
60ee3556cbbec8f8077530e9,609a5c28759b4720d1ecf3e7,60ee2bfe8aefb23ed0e3563a,0,2021-07-14 00:52:38.838,False,[],1.0,2021-07-14 02:40:01.888,2960.0,2960.0
60ee4e8ecbbec8f807760bab,609a6006dc5f852209987b02,60ee2bfe8aefb23ed0e3563a,0,2021-07-14 02:40:14.070,False,[],1.0,2021-07-14 02:40:14.070,5.0,5.0
60ee663acbbec8f80776e4e0,60ac8780eacbe96567629eca,60e00f023bcc2f6f930d9013,0,2021-07-14 04:21:14.512,True,[],1.0,2021-07-14 04:28:16.974,680.0,680.0
60ee67eccbbec8f80776f62a,60d04cc086997de78c67fb9f,60e00f023bcc2f6f930d9013,0,2021-07-14 04:28:28.426,True,[],1.0,2021-07-15 04:17:07.185,830.0,830.0
60ee8b76cbbec8f807780899,60d415c5706ccbe7c08e0c29,60d68de5147675465092b0ae,0,2021-07-14 07:00:06.749,True,[],1.0,2021-07-14 08:13:03.520,2420.0,2420.0
60ee9c9bcbbec8f80778a487,60d415fcd06a4a20fac4d40b,60d68de5147675465092b0ae,0,2021-07-14 08:13:15.349,False,[],1.0,2021-07-15 01:50:43.073,2340.0,2340.0
60eef01bcbbec8f8077b47db,60d0345412cae8e759e4bb9e,60e1096ab3a1e26fd4a7186a,0,2021-07-14 14:09:31.402,False,[],1.0,2021-07-14 14:09:31.402,5.0,5.0
60eef06fcbbec8f8077b4bd5,60d01ed2ebdc05e39ddf2cbe,60e1096ab3a1e26fd4a7186a,0,2021-07-14 14:10:55.244,False,[],1.0,2021-07-14 14:10:55.244,255.0,255.0
60eef07bcbbec8f8077b4c3c,60d01ee1a6b0f0e3790a90ae,60e1096ab3a1e26fd4a7186a,0,2021-07-14 14:11:07.578,False,[],1.0,2021-07-14 14:34:23.114,1765.0,1765.0
60eef5f4cbbec8f8077b8378,60d01ef4991c55e7a5335e07,60e1096ab3a1e26fd4a7186a,0,2021-07-14 14:34:28.313,False,[],1.0,2021-07-14 14:34:47.551,520.0,520.0
60eef612cbbec8f8077b8492,60d01eff5e45bae7506225a8,60e1096ab3a1e26fd4a7186a,0,2021-07-14 14:34:58.305,False,[],1.0,2021-07-14 14:35:23.912,505.0,505.0
60eef65ecbbec8f8077b87e1,60d0af81ebdc05e39ddf7ff7,60e1096ab3a1e26fd4a7186a,0,2021-07-14 14:36:14.379,False,[],1.0,2021-07-14 15:08:51.033,2035.0,2035.0
60ef7f48cbbec8f8077f827b,60d0ad10ebdc05e39ddf7678,60ef7e6b2bf60cb8a69eaf52,0,2021-07-15 00:20:24.734,False,[],1.0,2021-07-15 00:23:56.520,220.0,220.0
60ef8094cbbec8f8077f8f63,60d68e656742613575f3b25a,60ef7e6b2bf60cb8a69eaf52,0,2021-07-15 00:25:56.060,False,[],1.0,2021-07-15 00:31:11.656,315.0,315.0
60ef9532cbbec8f8078039ce,60d41b4ed06a4a20fac4e21b,60d68de5147675465092b0ae,0,2021-07-15 01:53:54.080,True,[],1.0,2021-07-15 03:18:12.277,2405.0,2405.0
60efa8ffcbbec8f80780eb51,60d41b87d06a4a20fac4e21c,60d68de5147675465092b0ae,0,2021-07-15 03:18:23.962,True,[],1.0,2021-07-15 08:49:05.539,365.0,2555.0
60efac4ecbbec8f807810c84,60d1a7c6c20f0de793a8b121,60efa91db76ec13eea59507a,0,2021-07-15 03:32:30.385,False,[],1.0,2021-07-15 03:32:35.410,10.0,10.0
60efb6cbcbbec8f807816c67,60d04cc086997de78c67fba0,60e00f023bcc2f6f930d9013,0,2021-07-15 04:17:15.832,False,[],1.0,2021-07-20 04:16:08.261,25.0,685.0
60efbf3dcbbec8f80781b9a1,60d04b27d2ccc9e5919ee1c4,60e00f023bcc2f6f930d9013,0,2021-07-15 04:53:17.596,True,[],1.0,2021-07-17 04:44:02.127,1005.0,1005.0
60efbff9cbbec8f80781c035,60ac8859eacbe9656762a685,60e00f023bcc2f6f930d9013,0,2021-07-15 04:56:25.990,True,[],1.0,2021-07-20 04:32:51.627,700.0,700.0
60efc01dcbbec8f80781c172,60ac88824bf0136387e17f5a,60e00f023bcc2f6f930d9013,0,2021-07-15 04:57:01.656,True,[],1.0,2021-07-17 07:31:49.459,205.0,1170.0
60efc1fdcbbec8f80781d4d2,60ac88a50aeb7b67caf0b463,60e00f023bcc2f6f930d9013,0,2021-07-15 05:05:01.137,True,[],1.0,2021-07-17 07:29:07.523,1235.0,1235.0
60efc28ccbbec8f80781dc2d,60ac88cbd22dc56594f8dc45,60e00f023bcc2f6f930d9013,0,2021-07-15 05:07:24.956,False,[],1.0,2021-07-20 04:17:25.850,115.0,170.0
60efc2edcbbec8f80781df47,60d04b46991c55e7a5339104,60e00f023bcc2f6f930d9013,0,2021-07-15 05:09:01.264,False,[],1.0,2021-07-20 04:17:46.694,35.0,35.0
60efc2fdcbbec8f80781dfd1,60d04b46991c55e7a5339105,60e00f023bcc2f6f930d9013,0,2021-07-15 05:09:17.802,False,[],1.0,2021-07-15 05:09:17.802,30.0,30.0
60efc328cbbec8f80781e1aa,60cc2b26a6b0f0e37909fe8f,60e00f023bcc2f6f930d9013,0,2021-07-15 05:10:00.677,True,[],1.0,2021-07-17 07:25:15.229,45.0,45.0
60efc32dcbbec8f80781e1ed,60cc2ba993656ce7950a1bbf,60e00f023bcc2f6f930d9013,0,2021-07-15 05:10:05.119,True,[],1.0,2021-07-17 07:25:08.290,1205.0,1205.0
60eff68ecbbec8f807836dcf,60d41bc5991c55e7a535f837,60d68de5147675465092b0ae,0,2021-07-15 08:49:18.620,True,[],1.0,2021-07-15 09:18:46.687,1425.0,1425.0
60effd8ccbbec8f80783b278,60d41c5a206f6ae5806d7f4d,60d68de5147675465092b0ae,0,2021-07-15 09:19:08.631,True,[],1.0,2021-07-15 09:46:15.500,1220.0,1220.0
60f00416cbbec8f80783f2c8,60d41caa706ccbe7c08e0c2f,60d68de5147675465092b0ae,0,2021-07-15 09:47:02.029,True,[],1.0,2021-07-15 10:09:33.482,1215.0,1215.0
60f0096ccbbec8f8078425de,60d41d3510b48724ac25326c,60d68de5147675465092b0ae,0,2021-07-15 10:09:48.740,True,[],1.0,2021-07-16 00:58:51.905,5.0,1205.0
60f0d9d4cbbec8f8078a4403,60d41d67ed8ee5e74ad83816,60d68de5147675465092b0ae,0,2021-07-16 00:59:00.201,True,[],1.0,2021-07-16 01:29:00.374,1420.0,1420.0
60f0e0e7cbbec8f8078a8687,60d41d98ed8ee5e74ad83817,60d68de5147675465092b0ae,0,2021-07-16 01:29:11.757,True,[],1.0,2021-07-16 01:58:46.681,960.0,960.0
60f0e7e1cbbec8f8078ac4e4,60d41dcec20f0de793a9c156,60d68de5147675465092b0ae,0,2021-07-16 01:58:57.996,True,[],1.0,2021-07-16 02:38:13.253,1395.0,1395.0
60f0ef7dcbbec8f8078b0c21,609b2f97d5c7ff20b23feed6,60f0d7416ad88b3eb0dfc093,0,2021-07-16 02:31:25.853,False,[],1.0,2021-07-16 02:31:25.853,125.0,125.0
60f0f477cbbec8f8078b37fe,60d41defbac4bbdc622e24f6,60d68de5147675465092b0ae,0,2021-07-16 02:52:40.001,True,[],1.0,2021-07-16 03:15:09.677,1035.0,1035.0
60f104dacbbec8f8078bc76f,60d04e871ede65e5b00ecb0b,60e00f023bcc2f6f930d9013,0,2021-07-16 04:02:34.353,True,[],1.0,2021-07-17 07:20:56.634,2280.0,2280.0
60f105fecbbec8f8078bd3e8,60d04eae12cae8e759e4bbb7,60e00f023bcc2f6f930d9013,0,2021-07-16 04:07:26.459,True,[],1.0,2021-07-17 07:21:27.459,2065.0,2065.0
60f10657cbbec8f8078bd6b3,60d04ebf1ede65e5b00ecb0c,60e00f023bcc2f6f930d9013,0,2021-07-16 04:08:55.680,True,[],1.0,2021-07-16 04:39:17.750,1905.0,1905.0
60f10d80cbbec8f8078c20f8,60d04efc2f8db7e794c064d5,60e00f023bcc2f6f930d9013,0,2021-07-16 04:39:28.851,True,[],1.0,2021-07-16 05:09:19.783,1775.0,1775.0
60f10e66cbbec8f8078c2aeb,60d69ac5e66a9ee5ab434053,60f10dc6250ecdba3b999ef7,0,2021-07-16 04:43:18.766,False,[],1.0,2021-07-16 04:43:43.191,25.0,25.0
60f10f15cbbec8f8078c325d,609cd17e49865223af43904e,60f10dc6250ecdba3b999ef7,0,2021-07-16 04:46:13.370,False,[],1.0,2021-07-16 04:46:13.370,5.0,5.0
60f1148bcbbec8f8078c689e,60d04f1e12cae8e759e4bbb8,60e00f023bcc2f6f930d9013,0,2021-07-16 05:09:30.998,False,[],1.0,2021-07-17 07:23:16.999,105.0,1670.0
60f129a3cbbec8f8078d0fca,60d41e1665b882e577d83a3c,60d68de5147675465092b0ae,0,2021-07-16 06:39:31.914,True,[],1.0,2021-07-16 07:33:21.414,1415.0,1415.0
60f1364ccbbec8f8078d855a,60d41e375e45bae75064cdc1,60d68de5147675465092b0ae,0,2021-07-16 07:33:32.865,True,[],1.0,2021-07-16 08:17:40.792,15.0,1020.0
60f13894cbbec8f8078d9c6d,60d6be9c9050a70b0bad29bf,60f134d50f477cb5ea0b9bfa,0,2021-07-16 07:43:16.877,False,[],1.0,2021-07-20 10:42:17.643,30.0,135.0
60f13b04cbbec8f8078db2f7,60d6d8161ede65e5b0124602,60f134d50f477cb5ea0b9bfa,0,2021-07-16 07:53:40.323,False,[],1.0,2021-07-20 10:41:40.562,10.0,570.0
60f140b3cbbec8f8078de6c9,60d41e62706ccbe7c08e0c30,60d68de5147675465092b0ae,0,2021-07-16 08:17:55.186,True,[],1.0,2021-07-16 08:55:17.442,1245.0,1245.0
60f14981cbbec8f8078e3701,60d41f63bae185d91e014e50,60d68de5147675465092b0ae,0,2021-07-16 08:55:29.088,True,[],1.0,2021-07-16 09:34:10.878,885.0,885.0
60f23843cbbec8f807953926,60d41fabefb826e94eebe4b2,60d68de5147675465092b0ae,0,2021-07-17 01:54:11.251,True,[],1.0,2021-07-17 03:10:53.637,1355.0,1355.0
60f23883cbbec8f807953b8a,60d41ff7fad063eaef26748e,60d68de5147675465092b0ae,0,2021-07-17 01:55:15.966,True,[],1.0,2021-07-17 03:02:39.061,890.0,890.0
60f24a4dcbbec8f80795d489,60d42099d06a4a20fac4ed36,60d68de5147675465092b0ae,0,2021-07-17 03:11:09.319,True,[],1.0,2021-07-17 03:53:20.285,1295.0,1295.0
60f2556bcbbec8f8079639b5,60d42183991c55e7a535f844,60d68de5147675465092b0ae,0,2021-07-17 03:58:35.090,False,[],1.0,2021-07-17 04:57:45.201,1175.0,1175.0
60f26b4bcbbec8f80797033c,60d04b28d2ccc9e5919ee1c5,60e00f023bcc2f6f930d9013,0,2021-07-17 05:31:55.196,True,[],1.0,2021-07-17 05:34:43.970,680.0,680.0
60f26bfecbbec8f807970974,60d04b28d2ccc9e5919ee1c6,60e00f023bcc2f6f930d9013,0,2021-07-17 05:34:54.913,False,[],1.0,2021-07-17 07:24:36.247,700.0,700.0
60f284e3cbbec8f80797d364,60d04e969ee625e363f0feef,60e00f023bcc2f6f930d9013,0,2021-07-17 07:21:07.827,True,[],1.0,2021-07-17 07:21:16.790,1980.0,1980.0
60f285e1cbbec8f80797dd90,60cc2c79a6b0f0e37909fe90,60e00f023bcc2f6f930d9013,0,2021-07-17 07:25:21.394,True,[],1.0,2021-07-17 07:25:21.394,,
60f285e5cbbec8f80797de22,60cc2d1ea6b0f0e37909fe91,60e00f023bcc2f6f930d9013,0,2021-07-17 07:25:25.397,True,[],1.0,2021-07-17 07:25:40.281,820.0,820.0
60f285fbcbbec8f80797dfc2,60cc2d86d47eb4e36bb3400c,60e00f023bcc2f6f930d9013,0,2021-07-17 07:25:47.807,True,[],1.0,2021-07-17 07:25:57.388,845.0,845.0
60f28635cbbec8f80797e1a5,60ac5f0aca37906344c9c9ea,60e00f023bcc2f6f930d9013,0,2021-07-17 07:26:45.757,True,[],1.0,2021-07-17 07:26:45.757,,
60f2863bcbbec8f80797e1e8,60d15b14e1a608e7869ca506,60e00f023bcc2f6f930d9013,0,2021-07-17 07:26:51.963,True,[],1.0,2021-07-17 07:26:51.994,920.0,920.0
60f28642cbbec8f80797e240,60d15b14e1a608e7869ca507,60e00f023bcc2f6f930d9013,0,2021-07-17 07:26:58.717,True,[],1.0,2021-07-17 07:26:58.717,,
60f2864fcbbec8f80797e401,60ac5f5637fe2467bc0c511a,60e00f023bcc2f6f930d9013,0,2021-07-17 07:27:11.699,True,[],1.0,2021-07-17 07:27:13.559,1070.0,1070.0
60f28653cbbec8f80797e441,60ac5f8fb2541c6752e03a76,60e00f023bcc2f6f930d9013,0,2021-07-17 07:27:15.945,True,[],1.0,2021-07-17 07:27:20.197,435.0,435.0
60f2865dcbbec8f80797e4a1,60ac5fcbad913a6579b17ab2,60e00f023bcc2f6f930d9013,0,2021-07-17 07:27:25.186,True,[],1.0,2021-07-17 07:27:25.186,,
60f28665cbbec8f80797e509,60ac605eda78e5633ecfdb00,60e00f023bcc2f6f930d9013,0,2021-07-17 07:27:33.954,True,[],1.0,2021-07-17 07:27:33.954,,
60f2866acbbec8f80797e541,60d15b14e1a608e7869ca508,60e00f023bcc2f6f930d9013,0,2021-07-17 07:27:38.370,True,[],1.0,2021-07-17 07:27:41.458,675.0,675.0
60f28678cbbec8f80797e5b1,60d15b14e1a608e7869ca509,60e00f023bcc2f6f930d9013,0,2021-07-17 07:27:52.418,True,[],1.0,2021-07-17 07:27:58.603,5.0,5.0
60f29411cbbec8f807985535,609b2f97d5c7ff20b23feed6,60e43a0dee17cc907278b79a,0,2021-07-17 08:25:53.098,False,[],1.0,2021-07-21 17:21:51.472,790.0,1780.0
60f2952dcbbec8f807985f85,609b3181d5c7ff20b23feed8,60e43a0dee17cc907278b79a,0,2021-07-17 08:30:37.038,False,[],1.0,2021-07-17 08:31:51.764,960.0,960.0
60f4b9a5cbbec8f807a847a8,60d68e656742613575f3b25a,60f4b72b2bf60cb8a69eb033,0,2021-07-18 23:30:45.499,False,[],1.0,2021-07-18 23:30:45.499,115.0,115.0
60f4d720cbbec8f807a9258e,60d42514efb826e94eebe4b5,60d68de5147675465092b0ae,0,2021-07-19 01:36:32.518,True,[],1.0,2021-07-19 02:15:56.537,1190.0,1190.0
60f4dbcfcbbec8f807a9530e,60d176bb3f8e8ee371d18c66,60e3b3231ff1c7e33b0fd5bb,0,2021-07-19 01:56:31.880,False,[],1.0,2021-07-19 01:57:00.481,35.0,35.0
60f4dc06cbbec8f807a955d2,60d176bb3f8e8ee371d18c69,60e3b3231ff1c7e33b0fd5bb,0,2021-07-19 01:57:26.605,True,[],1.0,2021-07-19 02:09:20.803,1595.0,1595.0
60f4e068cbbec8f807a9840e,60d4254bbac4bbdc622e24fa,60d68de5147675465092b0ae,0,2021-07-19 02:16:08.417,True,[],1.0,2021-07-19 03:01:20.392,1340.0,1340.0
60f4eb0ccbbec8f807a9e8cd,60d4259bad6fdfecd11474b6,60d68de5147675465092b0ae,0,2021-07-19 03:01:32.270,True,[],1.0,2021-07-19 04:06:55.190,1435.0,1435.0
60f4fcb6cbbec8f807aa8947,60d425ce65b882e577d84fc4,60d68de5147675465092b0ae,0,2021-07-19 04:16:54.009,True,[],1.0,2021-07-20 02:57:44.696,15.0,870.0
60f51984cbbec8f807ab6ed8,60d81894206f6ae5806fc07f,60d68de5147675465092b0ae,0,2021-07-19 06:19:48.908,True,[],1.0,2021-07-19 07:06:38.362,1620.0,1620.0
60f52495cbbec8f807abd2d4,60d818b8ed8ee5e74adab990,60d68de5147675465092b0ae,0,2021-07-19 07:07:01.489,True,[],1.0,2021-07-19 08:09:58.640,1500.0,1500.0
60f52bcacbbec8f807ac150a,60cee2893ddad08ba4e5256a,6098d8a0a33c5c13108d8ee0,0,2021-07-19 07:37:46.806,False,[],1.0,2021-07-19 07:37:51.788,10.0,10.0
60f53362cbbec8f807ac53c6,60d818cf43d7310abe8b80fb,60d68de5147675465092b0ae,0,2021-07-19 08:10:10.292,True,[],1.0,2021-07-20 06:15:03.295,10.0,1805.0
60f53d82cbbec8f807acb242,60d050dc0c4ed7e597417b07,60d44db5e66a9ee5ab4227e6,0,2021-07-19 08:53:22.849,False,[],1.0,2021-07-19 08:53:22.849,30.0,30.0
60f58c80cbbec8f807af18cd,60d050dc0c4ed7e597417b07,6095728f83c32a0468b97de0,0,2021-07-19 14:30:24.378,False,[],1.0,2021-07-19 14:30:52.586,475.0,475.0
60f58ca1cbbec8f807af1aa6,60d0535d65b882e577d622bd,6095728f83c32a0468b97de0,0,2021-07-19 14:30:57.377,False,[],1.0,2021-07-19 14:31:09.200,395.0,395.0
60f5917ecbbec8f807af4208,60d2f604a6b0f0e3790c421c,60f59099906b3fba26b3dd80,0,2021-07-19 14:51:42.829,False,[],1.0,2021-07-19 15:02:44.051,665.0,665.0
60f5976fcbbec8f807af7630,60cdaf7c1b6d5fe571acbc1f,60f59099906b3fba26b3dd80,0,2021-07-19 15:17:03.231,False,[],1.0,2021-07-19 15:18:28.140,90.0,90.0
60f625e6cbbec8f807b382b8,60d425fcc20f0de793a9c73c,60d68de5147675465092b0ae,0,2021-07-20 01:24:54.408,True,[],1.0,2021-07-20 02:28:55.954,1555.0,1555.0
60f634f3cbbec8f807b408c1,60d428ee3d549f33ea07feb4,60d68de5147675465092b0ae,0,2021-07-20 02:29:07.335,True,[],1.0,2021-07-20 02:52:21.384,970.0,970.0
60f63a70cbbec8f807b43e8b,60d429211ede65e5b010f98a,60d68de5147675465092b0ae,0,2021-07-20 02:52:32.687,True,[],1.0,2021-07-20 03:48:05.499,1485.0,1485.0
60f64781cbbec8f807b4b8c2,60d42946eac6d6f0423c922d,60d68de5147675465092b0ae,0,2021-07-20 03:48:17.003,True,[],1.0,2021-07-20 04:37:04.425,1105.0,1105.0
60f64e14cbbec8f807b4f511,60d04cc086997de78c67fba1,60e00f023bcc2f6f930d9013,0,2021-07-20 04:16:20.633,False,[],1.0,2021-07-20 04:16:26.428,35.0,35.0
60f64e1fcbbec8f807b4f584,60d04cc086997de78c67fba3,60e00f023bcc2f6f930d9013,0,2021-07-20 04:16:31.137,False,[],1.0,2021-07-20 04:16:38.908,20.0,30.0
60f652fbcbbec8f807b52988,60d4296c65b882e577d84fc5,60d68de5147675465092b0ae,0,2021-07-20 04:37:15.108,True,[],1.0,2021-07-21 02:12:34.060,1555.0,1555.0
60f669f8cbbec8f807b5d942,60d818f243d7310abe8b80fc,60d68de5147675465092b0ae,0,2021-07-20 06:15:20.563,True,[],1.0,2021-07-20 06:48:25.799,1710.0,1710.0
60f6756acbbec8f807b6412e,60d81902307be2e78cdfa716,60d68de5147675465092b0ae,0,2021-07-20 07:04:10.144,True,[],1.0,2021-07-20 08:00:17.473,1640.0,1640.0
60f6829dcbbec8f807b6b397,60d8191df121ebdec0641f0b,60d68de5147675465092b0ae,0,2021-07-20 08:00:29.614,False,[],1.0,2021-07-20 08:57:46.994,1550.0,1550.0
60f7829dcbbec8f807be4dc5,60d429ab6742613575f260ef,60d68de5147675465092b0ae,0,2021-07-21 02:12:45.703,True,[],1.0,2021-07-21 02:35:09.806,975.0,975.0
60f78b9fcbbec8f807be9b19,60d429f1ad6fdfecd11474be,60d68de5147675465092b0ae,0,2021-07-21 02:51:11.906,True,[],1.0,2021-07-21 03:40:11.121,1250.0,1250.0
