_id,version,code,commune_type_kh,commune_type_en,name_en,reference,prefix,issued_date,name,districts,createdAt,updatedAt,__v,note
210607,1,210607,ឃុំ,Commune,Kdanh,លេខ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ក្ដាញ់,2106,2020-09-07 02:23:18.696,2020-09-07 02:23:18.696,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
200410,1,200410,ឃុំ,Commune,Krasang,៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ក្រសាំង,2004,2020-09-07 02:23:18.699,2020-09-07 02:23:18.699,0,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ
21201,1,21201,ឃុំ,Commune,Kamrieng,លេខ​៤៩៣​ប្រ.ក,301,2001-04-29T17:00:00.000+0000,កំរៀង,212,2020-09-07 02:23:18.704,2020-09-07 02:23:18.704,0,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ
30501,1,30501,សង្កាត់,Sangkat,Boeng Kok,ប្រកាសលេខ ៤៩៣ ប្រ.ក,302,2001-04-29T17:00:00.000+0000,បឹងកុក,305,2020-09-07 02:23:18.704,2020-09-07 02:23:18.704,0,
140911,1,140911,ឃុំ,Commune,Sena Reach Otdam,តាមប្រកាសលេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,សេនារាជឧត្ដម,1409,2020-09-07 02:23:18.696,2020-09-07 02:23:18.696,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
60504,1,60504,ឃុំ,Commune,Sraeung,លេខប្រកាស ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ស្រើង,605,2020-09-07 02:23:18.704,2020-09-07 02:23:18.704,0,
200602,1,200602,សង្កាត់,Sangkat,Prey Chhlak,១២ អនក្រ.បក,302,2009-01-08T17:00:00.000+0000,ព្រៃឆ្លាក់,2006,2020-09-07 02:23:18.692,2020-09-07 02:23:18.692,0,ដែលពីមុនស្ថិតនៅក្នុងស្រុកស្វាយរៀង
141301,1,141301,ឃុំ,Commune,Angkor Tret,០៩ អនក្រ.បក,301,2009-01-08T17:00:00.000+0000,អង្គរទ្រេត,1413,2020-09-07 02:23:18.700,2020-09-07 02:23:18.700,0,របស់ក្រសួងមហាផ្ទៃ
210210,1,210210,ឃុំ,Commune,Pot Sar,លេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ពត់សរ,2102,2020-09-07 02:23:18.691,2020-09-07 02:23:18.691,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
250506,1,250506,ឃុំ,Commune,Popel,Royal Degree 1445 on 31 Dec 2013 Move to Tboung Khmum,301,2013-12-30T17:00:00.000+0000,ពពេល,2505,2020-09-07 02:23:18.704,2020-09-07 02:23:18.704,0,Royal Degree 1445 on 31 Dec 2013 Move to Tboung Khmum
171303,1,171303,ឃុំ,Commune,Khnang Phnum,,301,,ខ្នងភ្នំ,1713,2020-09-07 02:23:18.698,2020-09-07 02:23:18.698,0,
250304,1,250304,ឃុំ,Commune,Choam Ta Mau,Royal Degree 1445 on 31 Dec 2013 Move to Tboung Khmum,301,2013-12-30T17:00:00.000+0000,ជាំតាម៉ៅ,2503,2020-09-07 02:23:18.703,2020-09-07 02:23:18.703,0,Royal Degree 1445 on 31 Dec 2013 Move to Tboung Khmum
40603,1,40603,ឃុំ,Commune,Cheung Kreav,ប្រកាសលេខ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ជើងគ្រាវ,406,2020-09-07 02:23:18.704,2020-09-07 02:23:18.704,0,
170703,1,170703,ឃុំ,Commune,Kdei Run,លេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ក្ដីរុន,1707,2020-09-07 02:23:18.691,2020-09-07 02:23:18.691,0,
210204,1,210204,ឃុំ,Commune,Kandoeng,លេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,កណ្ដឹង,2102,2020-09-07 02:23:18.692,2020-09-07 02:23:18.692,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
250209,1,250209,ឃុំ,Commune,Roka Khnor,Royal Degree 1445 on 31 Dec 2013 Move to Tboung Khmum,301,2013-12-30T17:00:00.000+0000,រការខ្នុរ,2502,2020-09-07 02:23:18.703,2020-09-07 02:23:18.703,0,Royal Degree 1445 on 31 Dec 2013 Move to Tboung Khmum
20403,1,20403,ឃុំ,Commune,Lvea,លេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ល្វា,204,2020-09-07 02:23:18.704,2020-09-07 02:23:18.704,0,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ
60605,1,60605,ឃុំ,Commune,Mean Chey,លេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,មានជ័យ,606,2020-09-07 02:23:18.705,2020-09-07 02:23:18.705,0,
150507,1,150507,សង្កាត់,Sangkat,Svay At,លេខ ១៤ អនក្រ.បក,302,2009-01-13T17:00:00.000+0000,ស្វាយអាត់,1505,2020-09-07 02:23:18.698,2020-09-07 02:23:18.698,0,ពីមុនជាស្រុកស្វាយអាត់ ឥឡូវបានប្តូរជាសង្កាត់ស្វាយអាត់
170306,1,170306,ឃុំ,Commune,Tbaeng,ប្រកាសលេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ត្បែង,1703,2020-09-07 02:23:18.701,2020-09-07 02:23:18.701,0,
210910,1,210910,ឃុំ,Commune,Samraong,លេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,សំរោង,2109,2020-09-07 02:23:18.702,2020-09-07 02:23:18.702,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
210911,1,210911,ឃុំ,Commune,Srae Ronoung,លេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ស្រែរនោង,2109,2020-09-07 02:23:18.702,2020-09-07 02:23:18.702,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
171103,1,171103,ឃុំ,Commune,Dan Run,លេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ដានរុន,1711,2020-09-07 02:23:18.693,2020-09-07 02:23:18.693,0,
170604,1,170604,ឃុំ,Commune,Krouch Kor,លេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ក្រូចគរ,1706,2020-09-07 02:23:18.693,2020-09-07 02:23:18.693,0,
171102,1,171102,ឃុំ,Commune,Dam Daek,លេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ដំដែក,1711,2020-09-07 02:23:18.693,2020-09-07 02:23:18.693,0,
170304,1,170304,ឃុំ,Commune,Rumchek,ប្រកាសលេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,រំចេក,1703,2020-09-07 02:23:18.701,2020-09-07 02:23:18.701,0,
200804,1,200804,សង្កាត់,Sangkat,Prasat,តាមអនុក្រឹតលេខ ២២៨អនក្រ.បក,302,2008-12-29T17:00:00.000+0000,ប្រាសាទ,2008,2020-09-07 02:23:18.700,2020-09-07 02:23:18.700,0,ដោយកាត់ចេញពីស្រុកចន្រ្ទា ខេត្តស្វាយរៀង
220304,1,220304,ឃុំ,Commune,Pongro,ប្រកាសលេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ពង្រ,2203,2020-09-07 02:23:18.700,2020-09-07 02:23:18.700,0,
140907,1,140907,ឃុំ,Commune,Lvea,លេខ​៤៩៣​ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ល្វា,1409,2020-09-07 02:23:18.696,2020-09-07 02:23:18.696,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
210102,1,210102,ឃុំ,Commune,Ba Srae,លេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,បាស្រែ,2101,2020-09-07 02:23:18.698,2020-09-07 02:23:18.698,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
170410,1,170410,ឃុំ,Commune,Ruessei Lok,ប្រកាសលេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ឫស្សីលក,1704,2020-09-07 02:23:18.693,2020-09-07 02:23:18.693,0,
190304,1,190304,ឃុំ,Commune,Srae Sambour,ប្រកាសលេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ស្រែសំបូរ,1903,2020-09-07 02:23:18.700,2020-09-07 02:23:18.700,0,
210612,1,210612,ឃុំ,Commune,Snao,លេខ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ស្នោ,2106,2020-09-07 02:23:18.701,2020-09-07 02:23:18.701,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
220502,1,220502,ឃុំ,Commune,Ph'av,ប្រកាសលេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ផ្អាវ,2205,2020-09-07 02:23:18.702,2020-09-07 02:23:18.702,0,
250208,1,250208,ឃុំ,Commune,Preaek A chi,Royal Degree 1445 on 31 Dec 2013 Move to Tboung Khmum,301,2013-12-30T17:00:00.000+0000,ព្រែកអាជី,2502,2020-09-07 02:23:18.703,2020-09-07 02:23:18.703,0,Royal Degree 1445 on 31 Dec 2013 Move to Tboung Khmum
160801,1,160801,ឃុំ,Commune,Ta Veaeng Leu,,301,,តាវែងលើ,1608,2020-09-07 02:23:18.691,2020-09-07 02:23:18.691,0,
171204,1,171204,ឃុំ,Commune,Moung,លេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,មោង,1712,2020-09-07 02:23:18.691,2020-09-07 02:23:18.691,0,
160704,1,160704,ឃុំ,Commune,Pa Te,ប្រកាសលេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ប៉ាតេ,1607,2020-09-07 02:23:18.693,2020-09-07 02:23:18.693,0,
171302,1,171302,ឃុំ,Commune,Kantuot,,301,,កន្ទួត,1713,2020-09-07 02:23:18.698,2020-09-07 02:23:18.698,0,
160204,1,160204,សង្កាត់,Sangkat,Boeng Kansaeng,អនុក្រឹត្យ ១០៤ ថ្ងៃទី ៣១ ឧសភា ២០១១ សង្កាត់,302,2011-05-30T17:00:00.000+0000,បឹងកន្សែង,1602,2020-09-07 02:23:18.698,2020-09-07 02:23:18.698,0,អនុក្រឹត្យ ១០៤ ថ្ងៃទី ៣១ ឧសភា ២០១១ សង្កាត់
200209,1,200209,ឃុំ,Commune,Svay Ta Yean,៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ស្វាយតាយាន,2002,2020-09-07 02:23:18.701,2020-09-07 02:23:18.701,0,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ
250407,1,250407,ឃុំ,Commune,Tuol Souphi,Royal Degree 1445 on 31 Dec 2013 Move to Tboung Khmum,301,2013-12-30T17:00:00.000+0000,ទួលសូភី,2504,2020-09-07 02:23:18.704,2020-09-07 02:23:18.704,0,Royal Degree 1445 on 31 Dec 2013 Move to Tboung Khmum
60705,1,60705,ឃុំ,Commune,Kraya,លេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ក្រយា,607,2020-09-07 02:23:18.704,2020-09-07 02:23:18.704,0,
210104,1,210104,ឃុំ,Commune,Ponley,លេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ពន្លៃ,2101,2020-09-07 02:23:18.698,2020-09-07 02:23:18.698,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
250212,1,250212,ឃុំ,Commune,Tuol Snuol,Royal Degree 1445 on 31 Dec 2013 Move to Tboung Khmum,301,2013-12-30T17:00:00.000+0000,ទួលស្នួល,2502,2020-09-07 02:23:18.703,2020-09-07 02:23:18.703,0,Royal Degree 1445 on 31 Dec 2013 Move to Tboung Khmum
140503,1,140503,ឃុំ,Commune,Chi Phoch,លេខ​៤៩៣​ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ជីផុច,1405,2020-09-07 02:23:18.698,2020-09-07 02:23:18.698,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
210610,1,210610,ឃុំ,Commune,Prey Lvea,លេខ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ព្រៃល្វា,2106,2020-09-07 02:23:18.701,2020-09-07 02:23:18.701,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
171403,1,171403,ឃុំ,Commune,Srae Nouy,,301,,ស្រែណូយ,1714,2020-09-07 02:23:18.693,2020-09-07 02:23:18.693,0,
140312,1,140312,ឃុំ,Commune,Prey Poun,តាមប្រកាសលេខ ៤៩៣ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ព្រៃពោន,1403,2020-09-07 02:23:18.698,2020-09-07 02:23:18.698,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
170909,1,170909,ឃុំ,Commune,Trapeang Thum,លេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ត្រពាំងធំ,1709,2020-09-07 02:23:18.699,2020-09-07 02:23:18.699,0,
240103,1,240103,សង្កាត់,Sangkat,Tuol Lvea,លេខ០៥​អនក្រ.បក,302,2009-01-08T17:00:00.000+0000,ទួលល្វា,2401,2020-09-07 02:23:18.703,2020-09-07 02:23:18.703,0,អនុក្រឹត្យ​ស្តីពី​ការប្តូរខណ្ឌ​នៃខេត្តប៉ៃលិនទៅជាក្រុង​និងជាស្រុក
160303,1,160303,ឃុំ,Commune,La Minh,ប្រកាសលេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ឡាមីញ,1603,2020-09-07 02:23:18.693,2020-09-07 02:23:18.693,0,
20306,1,20306,សង្កាត់,Sangkat,Kdol Doun Teav,លេខ ២២៣ អនក្រ.បក,302,2008-12-29T17:00:00.000+0000,ក្ដុលដូនទាវ,203,2020-09-07 02:23:18.705,2020-09-07 02:23:18.705,0,ពីមុនជាស្រុកក្តុលដូនទាវ ឥឡូវបានប្តូរជាសង្កាត់ក្តុលដូនទាវ
30705,1,30705,ឃុំ,Commune,Preaek Koy,លេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ព្រែកកុយ,307,2020-09-07 02:23:18.709,2020-09-07 02:23:18.709,0,
70313,1,70313,ឃុំ,Commune,Trapeang Bei,ប្រកាសលេខ ៤៩៣ ប្រ.ក  របស់ក្រសួងមហាផ្ទៃ,301,2001-04-29T17:00:00.000+0000,ត្រពាំងបី,703,2020-09-07 02:23:18.711,2020-09-07 02:23:18.711,0,
10705,1,10705,ឃុំ,Commune,Kouk Kakthen,ប្រកាសលេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,គោកកឋិន,107,2020-09-07 02:23:18.705,2020-09-07 02:23:18.705,0,
50104,1,50104,ឃុំ,Commune,Pheakdei,លេខ​៤៩៣ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ភក្ដី,501,2020-09-07 02:23:18.710,2020-09-07 02:23:18.710,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
20107,1,20107,ឃុំ,Commune,Snoeng,លេខ​៤៩៣​ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ស្នឹង,201,2020-09-07 02:23:18.706,2020-09-07 02:23:18.706,0,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ
20905,1,20905,ឃុំ,Commune,Samlout,លេខ​៤៩៣ប្រ.ក,301,2001-04-29T17:00:00.000+0000,សំឡូត,209,2020-09-07 02:23:18.709,2020-09-07 02:23:18.709,0,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ
90501,1,90501,ឃុំ,Commune,Pak Khlang,ប្រកាសលេខ​ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,301,2001-04-29T17:00:00.000+0000,ប៉ាក់ខ្លង,905,2020-09-07 02:23:18.710,2020-09-07 02:23:18.710,0,
70607,1,70607,ឃុំ,Commune,Prasat Phnom Khyang,អនុក្រឹត្យលេខ លេខ២៣៣ អនក្រ/​ប្រ.ក,301,2009-12-28T17:00:00.000+0000,ប្រាសាទភ្នំខ្យង,706,2020-09-07 02:23:18.710,2020-09-07 02:23:18.710,0,បានប្តូរឈ្មោះឃុំកន្ថោរខាងជើងទៅជាឃុំប្រាសាទភ្នំខ្យង តាមអនុក្រឹត្យលេខ ២៣៣ អនក្រ/ប.ក ចុះថ្ងៃទី២៩ ខែធ្នូ ឆ្នាំ២០០៩
40802,1,40802,ឃុំ,Commune,Chieb,ប្រកាសលេខ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ជៀប,408,2020-09-07 02:23:18.706,2020-09-07 02:23:18.706,0,
60907,1,60907,ឃុំ,Commune,Svay Phleung,អនុក្រឹតលេខ០៥ អនក្រ.បក,301,2019-01-07T17:00:00.000+0000,ស្វាយភ្លើង,609,2020-09-07 02:23:18.711,2020-09-07 02:23:18.711,0,អនុក្រឹតលេខ០៥ អនក្រ.បក កាត់ទៅស្រុកតាំងគោក
50307,1,50307,ឃុំ,Commune,Prey Vihear,លេខ​៤៩៣​ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ព្រៃវិហារ,503,2020-09-07 02:23:18.706,2020-09-07 02:23:18.706,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
50511,1,50511,ឃុំ,Commune,Veang Chas,លេខ៤៩៣​ប្រ.ក,301,2001-04-29T17:00:00.000+0000,វាំងចាស់,505,2020-09-07 02:23:18.709,2020-09-07 02:23:18.709,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
30709,1,30709,ឃុំ,Commune,Roka Koy,លេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,រកាគយ,307,2020-09-07 02:23:18.709,2020-09-07 02:23:18.709,0,
10602,1,10602,សង្កាត់,Sangkat,Kampong Svay,អនុក្រឹត្យលេខ ១៦ អនក្រ.បក,302,2009-01-08T17:00:00.000+0000,កំពង់ស្វាយ,106,2020-09-07 02:23:18.707,2020-09-07 02:23:18.707,0,
50301,1,50301,ឃុំ,Commune,Angk Popel,លេខ៤៩៣​ប្រ.ក,301,2001-04-29T17:00:00.000+0000,អង្គពពេល,503,2020-09-07 02:23:18.709,2020-09-07 02:23:18.709,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
30703,1,30703,ឃុំ,Commune,Khchau,លេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ខ្ចៅ,307,2020-09-07 02:23:18.709,2020-09-07 02:23:18.709,0,
70215,1,70215,ឃុំ,Commune,Voat Angk Khang Tboung,ប្រកាសលេខ ៤៩៣ ប្រ.ក  របស់ក្រសួងមហាផ្ទៃ,301,2001-04-29T17:00:00.000+0000,វត្ដអង្គខាងត្បូង,702,2020-09-07 02:23:18.711,2020-09-07 02:23:18.711,0,
50515,1,50515,ឃុំ,Commune,Phnom Touch,លេខ៤៩៣​ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ភ្នំតូច,505,2020-09-07 02:23:18.707,2020-09-07 02:23:18.707,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
60704,1,60704,ឃុំ,Commune,Kakaoh,លេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,កកោះ,607,2020-09-07 02:23:18.707,2020-09-07 02:23:18.707,0,
70711,1,70711,ឃុំ,Commune,Preaek Tnoat,ប្រកាសលេខ ៤៩៣​ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,301,2001-04-29T17:00:00.000+0000,ព្រែកត្នោត,707,2020-09-07 02:23:18.710,2020-09-07 02:23:18.710,0,
50714,1,50714,ឃុំ,Commune,Tumpoar Meas,លេខ​៤៩៣​ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ទំព័រមាស,507,2020-09-07 02:23:18.706,2020-09-07 02:23:18.706,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
10804,1,10804,ឃុំ,Commune,Svay Chek,ប្រកាសលេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ស្វាយចេក,108,2020-09-07 02:23:18.709,2020-09-07 02:23:18.709,0,
30202,1,30202,ឃុំ,Commune,Chamkar Andoung,ប្រកាសលេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ចំការអណ្ដូង,302,2020-09-07 02:23:18.710,2020-09-07 02:23:18.710,0,
20308,1,20308,សង្កាត់,Sangkat,wat Kor,លេខ​ ២២៣ អនក្រ.បក,302,2008-12-29T17:00:00.000+0000,វត្ដគរ,203,2020-09-07 02:23:18.705,2020-09-07 02:23:18.705,0,ពីមុនជាស្រុកវត្តគរ ឥឡូវបានប្តូរជាសង្កាត់វត្តគរ
50705,1,50705,ឃុំ,Commune,Pneay,លេខ​៤៩៣​ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ព្នាយ,507,2020-09-07 02:23:18.706,2020-09-07 02:23:18.706,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
10501,1,10501,ឃុំ,Commune,Changha,ប្រកាសលេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ចង្ហា,105,2020-09-07 02:23:18.707,2020-09-07 02:23:18.707,0,
20504,1,20504,ឃុំ,Commune,Preaek Luong,លេខ​៤៩៣ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ព្រែកហ្លួង,205,2020-09-07 02:23:18.707,2020-09-07 02:23:18.707,0,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ
40111,1,40111,ឃុំ,Commune,Trapeang Chan,ប្រកាសលេខ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ត្រពាំងចាន់,401,2020-09-07 02:23:18.709,2020-09-07 02:23:18.709,0,
80301,1,80301,ឃុំ,Commune,Bak Dav,លេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,បាក់ដាវ,803,2020-09-07 02:23:18.712,2020-09-07 02:23:18.712,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
80610,1,80610,ឃុំ,Commune,Preaek Rey,លេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ព្រែករៃ,806,2020-09-07 02:23:18.713,2020-09-07 02:23:18.713,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
90705,1,90705,ឃុំ,Commune,Chi Phat,ប្រកាសលេខ​ ៤៩៣ ប្រ.ក  របស់ក្រសួងមហាផ្ទៃ,301,2001-04-29T17:00:00.000+0000,ជីផាត,907,2020-09-07 02:23:18.711,2020-09-07 02:23:18.711,0,
80613,1,80613,ឃុំ,Commune,Sarikakaev,លេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,សារិកាកែវ,806,2020-09-07 02:23:18.713,2020-09-07 02:23:18.713,0,ត្រូវបានបញ្ចូលទៅក្នុងទឹកដីរាជធានីភ្នំពេញ
70601,1,70601,ឃុំ,Commune,Boeng Sala Khang Cheung,ប្រកាសលេខ ៤៩៣​ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,301,2001-04-29T17:00:00.000+0000,បឹងសាលាខាងជើង,706,2020-09-07 02:23:18.711,2020-09-07 02:23:18.711,0,
81101,1,81101,សង្កាត់,Sangkat,Ta Kdol,តាមអនុក្រឹតលេខ ២២៨ អនក្រ.បក,302,2008-12-29T17:00:00.000+0000,តាក្ដុល,811,2020-09-07 02:23:18.711,2020-09-07 02:23:18.711,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
80707,1,80707,ឃុំ,Commune,Roka Kong Ti Muoy,ទល់នឹងឃុំសំបួរមាស ស្រុកមុខកំពូល,301,2001-04-29T17:00:00.000+0000,រកាកោង ទី ១,807,2020-09-07 02:23:18.711,2020-09-07 02:23:18.711,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
80318,1,80318,ឃុំ,Commune,Vihear Suork,លេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,វិហារសួគ៌,803,2020-09-07 02:23:18.711,2020-09-07 02:23:18.711,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
70501,1,70501,ឃុំ,Commune,Damnak Sokram,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,301,2001-04-29T17:00:00.000+0000,ដំណាក់សុក្រំ,705,2020-09-07 02:23:18.712,2020-09-07 02:23:18.712,0,
70802,1,70802,សង្កាត់,Sangkat,Krang Ampil,អនុក្រឹត្យលេខ​ ២២១ អនក្រ.បក,302,2008-12-29T17:00:00.000+0000,ក្រាំងអំពិល,708,2020-09-07 02:23:18.713,2020-09-07 02:23:18.713,0,ត្រូវបានប្តូរឃុំក្រាំងអំពិលទៅជាសង្កាត់ក្រាំអំពិល
10205,1,10205,ឃុំ,Commune,Koy Maeng,ប្រកាសលេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,គយម៉ែង,102,2020-09-07 02:23:18.713,2020-09-07 02:23:18.713,0,
80704,1,80704,ឃុំ,Commune,Preaek Dambang,លេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ព្រែកដំបង,807,2020-09-07 02:23:18.711,2020-09-07 02:23:18.711,0,សុំកែអក្សរឡាតាំង Prek Dambang វិញ
81103,1,81103,សង្កាត់,Sangkat,Doeum Mien,តាមអនុក្រឹតលេខ ២២៨ អនក្រ.បក,302,2008-12-29T17:00:00.000+0000,ដើមមៀន,811,2020-09-07 02:23:18.713,2020-09-07 02:23:18.713,0,ខេត្តស្នើជាអក្សរឡាតាំង (DOEUM MIEN)វិញ
90603,1,90603,ឃុំ,Commune,Chi kha Leu,ប្រកាសលេខ​ ៤៩៣ ប្រ.ក  របស់ក្រសួងមហាផ្ទៃ,301,2001-04-29T17:00:00.000+0000,ជី ខ លើ,906,2020-09-07 02:23:18.713,2020-09-07 02:23:18.713,0,
10301,1,10301,ឃុំ,Commune,Nam Tau,ប្រកាសលេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ណាំតៅ,103,2020-09-07 02:23:18.713,2020-09-07 02:23:18.713,0,
31303,1,31303,ឃុំ,Commune,Chrey Vien,លេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ជ្រៃវៀន,313,2020-09-07 02:23:18.710,2020-09-07 02:23:18.710,0,
70717,1,70717,ឃុំ,Commune,Trapeang Pring,ប្រកាសលេខ ៤៩៣​ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,301,2001-04-29T17:00:00.000+0000,ត្រពាំងព្រីង,707,2020-09-07 02:23:18.710,2020-09-07 02:23:18.710,0,
50609,1,50609,ឃុំ,Commune,Prey Kmeng,លេខ​៤៩៣​ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ព្រៃក្មេង,506,2020-09-07 02:23:18.709,2020-09-07 02:23:18.709,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
10401,1,10401,ឃុំ,Commune,Chnuor Mean Chey,ប្រកាសលេខ ៤៩៣ ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ឈ្នួរមានជ័យ,104,2020-09-07 02:23:18.710,2020-09-07 02:23:18.710,0,
50111,1,50111,ឃុំ,Commune,Tuol Ampil,លេខ​៤៩៣​ប្រ.ក,301,2001-04-29T17:00:00.000+0000,ទួលអំពិល,501,2020-09-07 02:23:18.710,2020-09-07 02:23:18.710,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
50808,1,50808,ឃុំ,Commune,Yea Angk,លេខ​៤៩៣​ប្រ.ក,301,2001-04-29T17:00:00.000+0000,យាអង្គ,508,2020-09-07 02:23:18.710,2020-09-07 02:23:18.710,0,តាមប្រកាសក្រសួងមហាផ្ទៃ
