_id,bucket_name,filename,original_id,encoder,protocol,status,message,createdAt,updatedAt,__v
60d2b0748cd320b98253db88,file_course_datas,60d2a48d706ccbe7c08d6214_1624417440966.m3u8,60d2a48d706ccbe7c08d6214,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 03:54:28.473,2021-06-23 03:54:28.473,0
60d2b0a7f38152b98878627f,file_course_datas,60d2a4bf93656ce7950c647d_1624417498135.m3u8,60d2a4bf93656ce7950c647d,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 03:55:19.197,2021-06-23 03:55:19.197,0
60d2b0c82bd93dbf4c1947b1,file_course_datas,60d2ab9b12cae8e759e60952_1624419241568.m3u8,60d2ab9b12cae8e759e60952,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 03:55:52.430,2021-06-23 03:55:52.430,0
60d2b196727624bf4b4ff0bc,file_course_datas,60d2ac4d307be2e78cdcf85e_1624419418643.m3u8,60d2ac4d307be2e78cdcf85e,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 03:59:18.382,2021-06-23 03:59:18.382,0
60d2b1d9edb8b1c18d461c69,file_course_datas,60d2a494fcf703e75869f855_1624417456023.m3u8,60d2a494fcf703e75869f855,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 04:00:25.010,2021-06-23 04:00:25.010,0
60d2b26a4ae190b6d713a7ef,file_course_datas,60d2ade30c4ed7e5974294b6_1624419820270.m3u8,60d2ade30c4ed7e5974294b6,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 04:02:50.536,2021-06-23 04:02:50.536,0
60d2b29d20176db7f4b41285,file_course_datas,60d2ad789ee625e363f27295_1624419712260.m3u8,60d2ad789ee625e363f27295,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 04:03:41.399,2021-06-23 04:03:41.399,0
60d2b2b8e23801c1872f3b4b,file_course_datas,60d2aab0706ccbe7c08d71b0_1624419004216.m3u8,60d2aab0706ccbe7c08d71b0,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 04:04:08.612,2021-06-23 04:04:08.612,0
60d2b31680cf0eb5e15d0ca7,file_course_datas,60d2a5d93f8e8ee371d1fb08_1624417784233.m3u8,60d2a5d93f8e8ee371d1fb08,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 04:05:42.525,2021-06-23 04:05:42.525,0
60d2b332726cfeb64ce9f82d,file_course_datas,60d2ae79e1a608e7869d27a1_1624419972109.m3u8,60d2ae79e1a608e7869d27a1,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 04:06:10.818,2021-06-23 04:06:10.818,0
60d2b35a8cd320b98253f369,file_course_datas,60d2ada21ede65e5b00fc4d5_1624419754568.m3u8,60d2ada21ede65e5b00fc4d5,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 04:06:50.172,2021-06-23 04:06:50.172,0
60d2b35af38152b988787717,file_course_datas,60d2ae682547e4e7a44145b9_1624419952739.m3u8,60d2ae682547e4e7a44145b9,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 04:06:50.319,2021-06-23 04:06:50.319,0
60d2b3631bf724b75c3f0d8f,file_course_datas,60d2abfc65b882e577d79ed7_1624419342861.m3u8,60d2abfc65b882e577d79ed7,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 04:06:59.727,2021-06-23 04:06:59.727,0
60d2b3a6727624bf4b500861,file_course_datas,60d2ae72a91f2bdf1d54cf78_1624419966832.m3u8,60d2ae72a91f2bdf1d54cf78,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 04:08:06.543,2021-06-23 04:08:06.543,0
60d2b3f82bd93dbf4c196d92,file_course_datas,60d2a7316742613575f15d4f_1624418131156.m3u8,60d2a7316742613575f15d4f,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 04:09:28.835,2021-06-23 04:09:28.835,0
60d2b418558bf0b75d4e831a,file_course_datas,60d2ae69e66a9ee5ab4141ca_1624419959027.m3u8,60d2ae69e66a9ee5ab4141ca,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 04:10:00.530,2021-06-23 04:10:00.530,0
60d2b42d25611bbc4f198c43,file_course_datas,60d2adf9307be2e78cdd023e_1624419845052.m3u8,60d2adf9307be2e78cdd023e,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 04:10:21.934,2021-06-23 04:10:21.934,0
60d2b5d42997a6bc4e6b358e,file_course_datas,60d2af0f3d549f33ea072d46_1624420123133.m3u8,60d2af0f3d549f33ea072d46,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 04:17:24.188,2021-06-23 04:17:24.188,0
60d2b5e04b7161b6f39995f7,file_course_datas,60d2af7f1ede65e5b00fcc78_1624420236382.m3u8,60d2af7f1ede65e5b00fcc78,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 04:17:36.483,2021-06-23 04:17:36.483,0
60d2b648e23801c1872f542a,file_course_datas,60d2af21e66a9ee5ab414be9_1624420139349.m3u8,60d2af21e66a9ee5ab414be9,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 04:19:20.571,2021-06-23 04:19:20.571,0
60d2b70d25611bbc4f19a511,file_course_datas,60d2b1edfcf703e7586a0f3c_1624420856921.m3u8,60d2b1edfcf703e7586a0f3c,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 04:22:37.990,2021-06-23 04:22:37.990,0
60d2b73cf7cb09b6d86e2ffe,file_course_datas,60d2b01ce1a608e7869d2f12_1624420397460.m3u8,60d2b01ce1a608e7869d2f12,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 04:23:24.413,2021-06-23 04:23:24.413,0
60d2b7c106221eb7f3d6c5ec,file_course_datas,60d2b1d512cae8e759e61307_1624420834184.m3u8,60d2b1d512cae8e759e61307,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 04:25:37.500,2021-06-23 04:25:37.500,0
60d2b87a20176db7f4b44342,file_course_datas,60d2afc60bf268e35dcfb904_1624420310050.m3u8,60d2afc60bf268e35dcfb904,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 04:28:42.207,2021-06-23 04:28:42.207,0
60d2b8f6726cfeb64cea2a07,file_course_datas,60d2b0f2a6b0f0e3790c1472_1624420614455.m3u8,60d2b0f2a6b0f0e3790c1472,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 04:30:46.525,2021-06-23 04:30:46.525,0
60d2ba0aad4d0fb5db796548,file_course_datas,60d2b3d0fcf703e7586a1730_1624421340616.m3u8,60d2b3d0fcf703e7586a1730,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 04:35:22.914,2021-06-23 04:35:22.914,0
60d2ba75edb8b1c18d4651e2,file_course_datas,60d2af181b6d5fe571aeb074_1624420140717.m3u8,60d2af181b6d5fe571aeb074,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 04:37:09.531,2021-06-23 04:37:09.531,0
60d2bad4727624bf4b504b5c,file_course_datas,60d2b528d47eb4e36bb532d8_1624421681733.m3u8,60d2b528d47eb4e36bb532d8,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 04:38:44.185,2021-06-23 04:38:44.185,0
60d2bb14630b21b6f4d91964,file_course_datas,60d2b025c20f0de793a8f00b_1624420445006.m3u8,60d2b025c20f0de793a8f00b,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 04:39:48.308,2021-06-23 04:39:48.308,0
60d2bb89726cfeb64cea4b3d,file_course_datas,60d2b4f3991c55e7a535218b_1624421633704.m3u8,60d2b4f3991c55e7a535218b,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 04:41:45.322,2021-06-23 04:41:45.322,0
60d2bbd3f67dd2b64bf32041,file_course_datas,60d2b55865b882e577d7ac05_1624421732017.m3u8,60d2b55865b882e577d7ac05,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 04:42:59.064,2021-06-23 04:42:59.064,0
60d2bc6180cf0eb5e15d6b55,file_course_datas,60d2b0f36742613575f17adf_1624420649289.m3u8,60d2b0f36742613575f17adf,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 04:45:21.893,2021-06-23 04:45:21.893,0
60d2bc7c1bf724b75c3f5eca,file_course_datas,60d2b4c82547e4e7a4414c54_1624421592262.m3u8,60d2b4c82547e4e7a4414c54,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 04:45:48.042,2021-06-23 04:45:48.042,0
60d2bc9220176db7f4b46adb,file_course_datas,60d2b53a5e45bae75063bd35_1624421704111.m3u8,60d2b53a5e45bae75063bd35,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 04:46:10.826,2021-06-23 04:46:10.826,0
60d2bcda2bd93dbf4c19bdcf,file_course_datas,60d2b19bed8ee5e74ad749ef_1624420802361.m3u8,60d2b19bed8ee5e74ad749ef,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 04:47:22.219,2021-06-23 04:47:22.219,0
60d2bcf925611bbc4f19db32,file_course_datas,60d2b52e991c55e7a5352c0e_1624421694151.m3u8,60d2b52e991c55e7a5352c0e,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 04:47:53.067,2021-06-23 04:47:53.067,0
60d2bd27ad4d0fb5db798d4d,file_course_datas,60d2b5536742613575f1a32d_1624421732642.m3u8,60d2b5536742613575f1a32d,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 04:48:39.816,2021-06-23 04:48:39.816,0
60d2bd274ae190b6d713fb66,file_course_datas,60d2b27d5e45bae75063a9ce_1624421016802.m3u8,60d2b27d5e45bae75063a9ce,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 04:48:39.824,2021-06-23 04:48:39.824,0
60d2bdfc80cf0eb5e15d826f,file_course_datas,60d2b6aa2290b18942f0b48b_1624422070588.m3u8,60d2b6aa2290b18942f0b48b,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 04:52:12.607,2021-06-23 04:52:12.607,0
60d2be4c8cd320b982543f4e,file_course_datas,60d2b6665e45bae75063c705_1624422001674.m3u8,60d2b6665e45bae75063c705,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 04:53:32.652,2021-06-23 04:53:32.652,0
60d2be4df67dd2b64bf33fd3,file_course_datas,60d2b7d136216de3836f4c2d_1624422365601.m3u8,60d2b7d136216de3836f4c2d,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 04:53:33.874,2021-06-23 04:53:33.874,0
60d2be9d1bf724b75c3f78c1,file_course_datas,60d2b6a52f8db7e794c19357_1624422066149.m3u8,60d2b6a52f8db7e794c19357,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 04:54:53.710,2021-06-23 04:54:53.710,0
60d2bef0ad4d0fb5db79a8dd,file_course_datas,60d2b8322290b18942f0bbe4_1624422463530.m3u8,60d2b8322290b18942f0bbe4,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 04:56:16.719,2021-06-23 04:56:16.719,0
60d2bf1e25611bbc4f19f090,file_course_datas,60d2b7ff2f8db7e794c1a3fe_1624422408926.m3u8,60d2b7ff2f8db7e794c1a3fe,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 04:57:02.132,2021-06-23 04:57:02.132,0
60d2bf2e4ae190b6d71417c6,file_course_datas,60d2b8343ddad08ba4e6af13_1624422464926.m3u8,60d2b8343ddad08ba4e6af13,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 04:57:18.758,2021-06-23 04:57:18.758,0
60d2bf37558bf0b75d4eda65,file_course_datas,60d2ba2b3f8e8ee371d223d7_1624422966047.m3u8,60d2ba2b3f8e8ee371d223d7,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 04:57:27.762,2021-06-23 04:57:27.762,0
60d2bf5e630b21b6f4d93c2b,file_course_datas,60d2b7aa2f8db7e794c19b98_1624422325864.m3u8,60d2b7aa2f8db7e794c19b98,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 04:58:06.046,2021-06-23 04:58:06.046,0
60d2bff106221eb7f3d7011f,file_course_datas,60d2b80ae1a608e7869d3a8f_1624422422165.m3u8,60d2b80ae1a608e7869d3a8f,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 05:00:33.947,2021-06-23 05:00:33.947,0
60d2c056edb8b1c18d467cf0,file_course_datas,60d2b9b4706ccbe7c08d7aef_1624422848385.m3u8,60d2b9b4706ccbe7c08d7aef,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 05:02:14.673,2021-06-23 05:02:14.673,0
60d2c05f4b7161b6f399d2cf,file_course_datas,60d2b6830c4ed7e597429c99_1624422033365.m3u8,60d2b6830c4ed7e597429c99,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 05:02:23.042,2021-06-23 05:02:23.042,0
60d2c069726cfeb64cea7b0c,file_course_datas,60d2ba8036216de3836f53c4_1624423050201.m3u8,60d2ba8036216de3836f53c4,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 05:02:33.427,2021-06-23 05:02:33.427,0
60d2c096ad4d0fb5db79c391,file_course_datas,60d2bac32290b18942f0c4b0_1624423119876.m3u8,60d2bac32290b18942f0c4b0,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 05:03:18.406,2021-06-23 05:03:18.406,0
60d2c0b120176db7f4b48e4d,file_course_datas,60d2b6b61ede65e5b00fea26_1624422085536.m3u8,60d2b6b61ede65e5b00fea26,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 05:03:45.253,2021-06-23 05:03:45.253,0
60d2c16e80cf0eb5e15da9c0,file_course_datas,60d2bb6f307be2e78cdd0bec_1624423294082.m3u8,60d2bb6f307be2e78cdd0bec,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 05:06:54.571,2021-06-23 05:06:54.571,0
60d2c18025611bbc4f1a094d,file_course_datas,60d2bae29b2c1d3c3e97aafe_1624423150163.m3u8,60d2bae29b2c1d3c3e97aafe,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 05:07:12.843,2021-06-23 05:07:12.843,0
60d2c22c558bf0b75d4ef9f5,file_course_datas,60d2bb6cc20f0de793a92fa5_1624423291486.m3u8,60d2bb6cc20f0de793a92fa5,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 05:10:04.086,2021-06-23 05:10:04.086,0
60d2c24b4ae190b6d71438ba,file_course_datas,60d2baee1b6d5fe571aebf80_1624423167667.m3u8,60d2baee1b6d5fe571aebf80,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 05:10:35.523,2021-06-23 05:10:35.523,0
60d2c27df7cb09b6d86e8bda,file_course_datas,60d2b3a21ede65e5b00fd6ef_1624421305120.m3u8,60d2b3a21ede65e5b00fd6ef,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 05:11:25.638,2021-06-23 05:11:25.638,0
60d2c2e3ad4d0fb5db79df85,file_course_datas,60d2b94c0c4ed7e59742a6e9_1624422746007.m3u8,60d2b94c0c4ed7e59742a6e9,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 05:13:07.527,2021-06-23 05:13:07.527,0
60d2c2e5727624bf4b5094b4,file_course_datas,60d2b40f3f8e8ee371d20d06_1624421417995.m3u8,60d2b40f3f8e8ee371d20d06,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 05:13:09.465,2021-06-23 05:13:09.465,0
60d2c3ea2bd93dbf4c1a00ed,file_course_datas,60d2bb950c4ed7e59742af33_1624423335642.m3u8,60d2bb950c4ed7e59742af33,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 05:17:30.879,2021-06-23 05:17:30.879,0
60d2c406f67dd2b64bf37b0b,file_course_datas,60d2bbb0991c55e7a5353701_1624423360572.m3u8,60d2bbb0991c55e7a5353701,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 05:17:58.684,2021-06-23 05:17:58.684,0
60d2c4358cd320b982546dc4,file_course_datas,60d2bb992f8db7e794c1aad8_1624423337536.m3u8,60d2bb992f8db7e794c1aad8,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 05:18:45.554,2021-06-23 05:18:45.554,0
60d2c48d630b21b6f4d9631b,file_course_datas,60d2b3a4c20f0de793a91737_1624421315909.m3u8,60d2b3a4c20f0de793a91737,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 05:20:13.278,2021-06-23 05:20:13.278,0
60d2c4ed20176db7f4b4b18c,file_course_datas,60d2bcd23ddad08ba4e6c9e6_1624423646211.m3u8,60d2bcd23ddad08ba4e6c9e6,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 05:21:49.533,2021-06-23 05:21:49.533,0
60d2c52aedb8b1c18d469a20,file_course_datas,60d2b804a6b0f0e3790c2321_1624422429440.m3u8,60d2b804a6b0f0e3790c2321,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 05:22:50.934,2021-06-23 05:22:50.934,0
60d2c5dde23801c1872fa8b3,file_course_datas,60d2bdd59ee625e363f27961_1624423905742.m3u8,60d2bdd59ee625e363f27961,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 05:25:49.416,2021-06-23 05:25:49.416,0
60d2c6271bf724b75c3faf2c,file_course_datas,60d2be3e65b882e577d7b47a_1624424020202.m3u8,60d2be3e65b882e577d7b47a,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 05:27:03.421,2021-06-23 05:27:03.421,0
60d2c629f38152b98878eca7,file_course_datas,60d2bd7936216de3836f5a81_1624423816670.m3u8,60d2bd7936216de3836f5a81,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 05:27:05.313,2021-06-23 05:27:05.313,0
60d2c6b9f7cb09b6d86eaab2,file_course_datas,60d2bfe41b6d5fe571aede59_1624424439736.m3u8,60d2bfe41b6d5fe571aede59,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 05:29:29.134,2021-06-23 05:29:29.134,0
60d2c71f726cfeb64cea9c87,file_course_datas,60d2c6f49b2c1d3c3e97cd9b_1624426257424.m3u8,60d2c6f49b2c1d3c3e97cd9b,libx264,HLS_APPENDS,Error,"ffprobe exited with code 1
ffprobe version 4.2.4-1ubuntu0.1 Copyright (c) 2007-2020 the FFmpeg developers
  built with gcc 9 (Ubuntu 9.3.0-10ubuntu2)
  configuration: --prefix=/usr --extra-version=1ubuntu0.1 --toolchain=hardened --libdir=/usr/lib/x86_64-linux-gnu --incdir=/usr/include/x86_64-linux-gnu --arch=amd64 --enable-gpl --disable-stripping --enable-avresample --disable-filter=resample --enable-avisynth --enable-gnutls --enable-ladspa --enable-libaom --enable-libass --enable-libbluray --enable-libbs2b --enable-libcaca --enable-libcdio --enable-libcodec2 --enable-libflite --enable-libfontconfig --enable-libfreetype --enable-libfribidi --enable-libgme --enable-libgsm --enable-libjack --enable-libmp3lame --enable-libmysofa --enable-libopenjpeg --enable-libopenmpt --enable-libopus --enable-libpulse --enable-librsvg --enable-librubberband --enable-libshine --enable-libsnappy --enable-libsoxr --enable-libspeex --enable-libssh --enable-libtheora --enable-libtwolame --enable-libvidstab --enable-libvorbis --enable-libvpx --enable-libwavpack --enable-libwebp --enable-libx265 --enable-libxml2 --enable-libxvid --enable-libzmq --enable-libzvbi --enable-lv2 --enable-omx --enable-openal --enable-opencl --enable-opengl --enable-sdl2 --enable-libdc1394 --enable-libdrm --enable-libiec61883 --enable-nvenc --enable-chromaprint --enable-frei0r --enable-libx264 --enable-shared
  libavutil      56. 31.100 / 56. 31.100
  libavcodec     58. 54.100 / 58. 54.100
  libavformat    58. 29.100 / 58. 29.100
  libavdevice    58.  8.100 / 58.  8.100
  libavfilter     7. 57.100 /  7. 57.100
  libavresample   4.  0.  0 /  4.  0.  0
  libswscale      5.  5.100 /  5.  5.100
  libswresample   3.  5.100 /  3.  5.100
  libpostproc    55.  5.100 / 55.  5.100
[mov,mp4,m4a,3gp,3g2,mj2 @ 0x55fcc36faf00] Format mov,mp4,m4a,3gp,3g2,mj2 detected only with low score of 1, misdetection possible!
[mov,mp4,m4a,3gp,3g2,mj2 @ 0x55fcc36faf00] moov atom not found
/mnt/data/videos/60d2c6f49b2c1d3c3e97cd9b_1624426257424.mp4: Invalid data found when processing input
",2021-06-23 05:31:11.130,2021-06-23 05:31:11.130,0
60d2c75e2997a6bc4e6b99a7,file_course_datas,60d2bc163ddad08ba4e6b828_1624423470755.m3u8,60d2bc163ddad08ba4e6b828,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 05:32:14.627,2021-06-23 05:32:14.627,0
60d2c76325611bbc4f1a2f68,file_course_datas,60d2bdc9a6b0f0e3790c35e7_1624423898883.m3u8,60d2bdc9a6b0f0e3790c35e7,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 05:32:19.292,2021-06-23 05:32:19.292,0
60d2c7928cd320b982548a1c,file_course_datas,60d2c1f0991c55e7a53542ad_1624424957004.m3u8,60d2c1f0991c55e7a53542ad,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 05:33:06.487,2021-06-23 05:33:06.487,0
60d2ca30e23801c1872fc989,file_course_datas,60d2c3dced8ee5e74ad7635a_1624425450641.m3u8,60d2c3dced8ee5e74ad7635a,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 05:44:16.701,2021-06-23 05:44:16.701,0
60d2ca984b7161b6f39a2a2f,file_course_datas,60d2be5c1b6d5fe571aeca05_1624424053342.m3u8,60d2be5c1b6d5fe571aeca05,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 05:46:00.140,2021-06-23 05:46:00.140,0
60d2cb2c727624bf4b50c54b,file_course_datas,60d2c468307be2e78cdd26a3_1624425595708.m3u8,60d2c468307be2e78cdd26a3,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 05:48:28.817,2021-06-23 05:48:28.817,0
60d2cb5d80cf0eb5e15ddeaa,file_course_datas,60d2c6b63f8e8ee371d22b10_1624426188477.m3u8,60d2c6b63f8e8ee371d22b10,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 05:49:17.325,2021-06-23 05:49:17.325,0
60d2cb5f1bf724b75c3fe63e,file_course_datas,60d2c59f9b2c1d3c3e97b2dd_1624425917619.m3u8,60d2c59f9b2c1d3c3e97b2dd,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 05:49:19.901,2021-06-23 05:49:19.901,0
60d2cba825611bbc4f1a5cbb,file_course_datas,60d2c41e3d549f33ea0736d7_1624425521515.m3u8,60d2c41e3d549f33ea0736d7,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 05:50:32.645,2021-06-23 05:50:32.645,0
60d2cc1a630b21b6f4d98ed4,file_course_datas,60d2c3ed2290b18942f0cd3e_1624425470183.m3u8,60d2c3ed2290b18942f0cd3e,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 05:52:26.685,2021-06-23 05:52:26.685,0
60d2cc6c726cfeb64ceabc52,file_course_datas,60d2c6d9c20f0de793a939a7_1624426223959.m3u8,60d2c6d9c20f0de793a939a7,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 05:53:48.635,2021-06-23 05:53:48.635,0
60d2ccd9f67dd2b64bf3b459,file_course_datas,60d2c63e3ddad08ba4e6d355_1624426072517.m3u8,60d2c63e3ddad08ba4e6d355,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 05:55:37.877,2021-06-23 05:55:37.877,0
60d2cd3620176db7f4b4d4e9,file_course_datas,60d2c0612547e4e7a44159b0_1624424555964.m3u8,60d2c0612547e4e7a44159b0,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 05:57:10.585,2021-06-23 05:57:10.585,0
60d2cd5e06221eb7f3d74340,file_course_datas,60d2c11b307be2e78cdd14ca_1624424753606.m3u8,60d2c11b307be2e78cdd14ca,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 05:57:50.095,2021-06-23 05:57:50.095,0
60d2d11706221eb7f3d76752,file_course_datas,60d2c7b112cae8e759e61b8f_1624426453362.m3u8,60d2c7b112cae8e759e61b8f,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 06:13:43.983,2021-06-23 06:13:43.983,0
60d2d762ad4d0fb5db7a3dd9,file_course_datas,60d2c823307be2e78cdd32ba_1624426588065.m3u8,60d2c823307be2e78cdd32ba,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 06:40:34.702,2021-06-23 06:40:34.702,0
60d2d7bf20176db7f4b52e2c,file_course_datas,60d2c8061b6d5fe571aeed73_1624426546202.m3u8,60d2c8061b6d5fe571aeed73,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 06:42:07.313,2021-06-23 06:42:07.313,0
60d2d7e625611bbc4f1ad4c4,file_course_datas,60d2ca95307be2e78cdd5ebf_1624427185691.m3u8,60d2ca95307be2e78cdd5ebf,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 06:42:46.737,2021-06-23 06:42:46.737,0
60d2d83b2bd93dbf4c1a52b5,file_course_datas,60d2ccfc3f8e8ee371d2409c_1624427799826.m3u8,60d2ccfc3f8e8ee371d2409c,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 06:44:11.451,2021-06-23 06:44:11.451,0
60d2d869f67dd2b64bf3f978,file_course_datas,60d2cd042290b18942f0d94f_1624427808556.m3u8,60d2cd042290b18942f0d94f,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 06:44:57.287,2021-06-23 06:44:57.287,0
60d2d8fd80cf0eb5e15e26ac,file_course_datas,60d2ccfed47eb4e36bb539e2_1624427803042.m3u8,60d2ccfed47eb4e36bb539e2,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 06:47:25.374,2021-06-23 06:47:25.374,0
60d2d9a1ad4d0fb5db7a5cab,file_course_datas,60d2d4155e45bae75063e690_1624429601904.m3u8,60d2d4155e45bae75063e690,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 06:50:09.029,2021-06-23 06:50:09.029,0
60d2da338cd320b9825503a9,file_course_datas,60d2ca875e45bae75063cf78_1624427173986.m3u8,60d2ca875e45bae75063cf78,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 06:52:35.177,2021-06-23 06:52:35.177,0
60d2da3b2997a6bc4e6bcb94,file_course_datas,60d2d4351b6d5fe571af1472_1624429632721.m3u8,60d2d4351b6d5fe571af1472,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 06:52:43.545,2021-06-23 06:52:43.545,0
60d2da5ff7cb09b6d86f0ee9,file_course_datas,60d2d43d2290b18942f0ef54_1624429641950.m3u8,60d2d43d2290b18942f0ef54,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 06:53:19.154,2021-06-23 06:53:19.154,0
60d2dba5f38152b9887973f0,file_course_datas,60d2cbd2206f6ae5806ce858_1624427497724.m3u8,60d2cbd2206f6ae5806ce858,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 06:58:45.234,2021-06-23 06:58:45.234,0
60d2dc9520176db7f4b571ad,file_course_datas,60d2cd5293656ce7950ca51f_1624427881626.m3u8,60d2cd5293656ce7950ca51f,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 07:02:45.734,2021-06-23 07:02:45.734,0
60d2e0bff7cb09b6d86f3287,file_course_datas,60d2d94b0c4ed7e59742bb01_1624430934143.m3u8,60d2d94b0c4ed7e59742bb01,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 07:20:31.231,2021-06-23 07:20:31.231,0
60d2e1074b7161b6f39a72aa,file_course_datas,60d2d9a765b882e577d7c6b3_1624431026011.m3u8,60d2d9a765b882e577d7c6b3,libx264,HLS_APPENDS,Success,Success encoding video,2021-06-23 07:21:43.722,2021-06-23 07:21:43.722,0
